datetime,CO2
2013-08-30 00:00:01,451.0
2013-08-30 00:00:06,450.0
2013-08-30 00:00:11,450.0
2013-08-30 00:00:16,449.0
2013-08-30 00:00:21,448.0
2013-08-30 00:00:26,441.0
2013-08-30 00:00:31,435.0
2013-08-30 00:00:36,444.0
2013-08-30 00:00:41,450.0
2013-08-30 00:00:46,449.0
2013-08-30 00:00:51,457.0
2013-08-30 00:00:56,457.0
2013-08-30 00:01:01,464.0
2013-08-30 00:01:06,464.0
2013-08-30 00:01:11,466.0
2013-08-30 00:01:16,451.0
2013-08-30 00:01:21,445.0
2013-08-30 00:01:26,443.0
2013-08-30 00:01:31,442.0
2013-08-30 00:01:36,438.0
2013-08-30 00:01:41,445.0
2013-08-30 00:01:46,439.0
2013-08-30 00:01:51,442.0
2013-08-30 00:01:56,445.0
2013-08-30 00:02:01,431.0
2013-08-30 00:02:06,441.0
2013-08-30 00:02:11,446.0
2013-08-30 00:02:16,449.0
2013-08-30 00:02:21,457.0
2013-08-30 00:02:26,454.0
2013-08-30 00:02:31,454.0
2013-08-30 00:02:36,457.0
2013-08-30 00:02:41,459.0
2013-08-30 00:02:46,461.0
2013-08-30 00:02:51,454.0
2013-08-30 00:02:56,457.0
2013-08-30 00:03:01,446.0
2013-08-30 00:03:06,442.0
2013-08-30 00:03:11,442.0
2013-08-30 00:03:16,446.0
2013-08-30 00:03:21,438.0
2013-08-30 00:03:26,438.0
2013-08-30 00:03:31,436.0
2013-08-30 00:03:36,438.0
2013-08-30 00:03:41,441.0
2013-08-30 00:03:46,445.0
2013-08-30 00:03:51,444.0
2013-08-30 00:03:56,439.0
2013-08-30 00:04:01,443.0
2013-08-30 00:04:06,450.0
2013-08-30 00:04:11,448.0
2013-08-30 00:04:16,443.0
2013-08-30 00:04:21,445.0
2013-08-30 00:04:26,445.0
2013-08-30 00:04:31,439.0
2013-08-30 00:04:36,446.0
2013-08-30 00:04:41,452.0
2013-08-30 00:04:46,449.0
2013-08-30 00:04:51,449.0
2013-08-30 00:04:56,441.0
2013-08-30 00:05:01,435.0
2013-08-30 00:05:06,441.0
2013-08-30 00:05:11,438.0
2013-08-30 00:05:16,442.0
2013-08-30 00:05:21,449.0
2013-08-30 00:05:26,437.0
2013-08-30 00:05:31,434.0
2013-08-30 00:05:36,434.0
2013-08-30 00:05:41,441.0
2013-08-30 00:05:46,435.0
2013-08-30 00:05:51,439.0
2013-08-30 00:05:56,439.0
2013-08-30 00:06:01,435.0
2013-08-30 00:06:06,442.0
2013-08-30 00:06:11,439.0
2013-08-30 00:06:16,446.0
2013-08-30 00:06:21,456.0
2013-08-30 00:06:26,451.0
2013-08-30 00:06:31,452.0
2013-08-30 00:06:36,456.0
2013-08-30 00:06:41,453.0
2013-08-30 00:06:46,454.0
2013-08-30 00:06:51,445.0
2013-08-30 00:06:56,450.0
2013-08-30 00:07:01,445.0
2013-08-30 00:07:06,447.0
2013-08-30 00:07:11,449.0
2013-08-30 00:07:16,457.0
2013-08-30 00:07:21,449.0
2013-08-30 00:07:26,444.0
2013-08-30 00:07:31,436.0
2013-08-30 00:07:36,440.0
2013-08-30 00:07:41,441.0
2013-08-30 00:07:46,439.0
2013-08-30 00:07:51,446.0
2013-08-30 00:07:56,449.0
2013-08-30 00:08:01,445.0
2013-08-30 00:08:06,446.0
2013-08-30 00:08:11,444.0
2013-08-30 00:08:16,449.0
2013-08-30 00:08:21,446.0
2013-08-30 00:08:26,442.0
2013-08-30 00:08:31,445.0
2013-08-30 00:08:36,438.0
2013-08-30 00:08:41,438.0
2013-08-30 00:08:46,442.0
2013-08-30 00:08:51,446.0
2013-08-30 00:08:56,450.0
2013-08-30 00:09:01,450.0
2013-08-30 00:09:06,438.0
2013-08-30 00:09:11,449.0
2013-08-30 00:09:16,443.0
2013-08-30 00:09:21,449.0
2013-08-30 00:09:26,438.0
2013-08-30 00:09:31,435.0
2013-08-30 00:09:36,436.0
2013-08-30 00:09:41,438.0
2013-08-30 00:09:46,442.0
2013-08-30 00:09:51,440.0
2013-08-30 00:09:56,438.0
2013-08-30 00:10:01,443.0
2013-08-30 00:10:06,449.0
2013-08-30 00:10:11,442.0
2013-08-30 00:10:16,446.0
2013-08-30 00:10:21,438.0
2013-08-30 00:10:26,441.0
2013-08-30 00:10:31,436.0
2013-08-30 00:10:36,436.0
2013-08-30 00:10:41,435.0
2013-08-30 00:10:46,435.0
2013-08-30 00:10:51,441.0
2013-08-30 00:10:56,438.0
2013-08-30 00:11:01,444.0
2013-08-30 00:11:06,446.0
2013-08-30 00:11:11,445.0
2013-08-30 00:11:16,446.0
2013-08-30 00:11:21,449.0
2013-08-30 00:11:26,443.0
2013-08-30 00:11:31,446.0
2013-08-30 00:11:36,451.0
2013-08-30 00:11:41,456.0
2013-08-30 00:11:46,451.0
2013-08-30 00:11:51,452.0
2013-08-30 00:11:56,452.0
2013-08-30 00:12:01,451.0
2013-08-30 00:12:06,445.0
2013-08-30 00:12:11,446.0
2013-08-30 00:12:16,449.0
2013-08-30 00:12:21,445.0
2013-08-30 00:12:26,456.0
2013-08-30 00:12:31,447.0
2013-08-30 00:12:36,450.0
2013-08-30 00:12:41,451.0
2013-08-30 00:12:46,452.0
2013-08-30 00:12:51,454.0
2013-08-30 00:12:56,452.0
2013-08-30 00:13:01,454.0
2013-08-30 00:13:06,449.0
2013-08-30 00:13:11,447.0
2013-08-30 00:13:16,448.0
2013-08-30 00:13:21,443.0
2013-08-30 00:13:26,443.0
2013-08-30 00:13:31,444.0
2013-08-30 00:13:36,443.0
2013-08-30 00:13:41,449.0
2013-08-30 00:13:46,439.0
2013-08-30 00:13:51,439.0
2013-08-30 00:13:56,441.0
2013-08-30 00:14:01,440.0
2013-08-30 00:14:06,441.0
2013-08-30 00:14:11,441.0
2013-08-30 00:14:16,437.0
2013-08-30 00:14:21,427.0
2013-08-30 00:14:26,427.0
2013-08-30 00:14:31,430.0
2013-08-30 00:14:36,431.0
2013-08-30 00:14:41,435.0
2013-08-30 00:14:46,439.0
2013-08-30 00:14:51,445.0
2013-08-30 00:14:56,443.0
2013-08-30 00:15:01,443.0
2013-08-30 00:15:07,442.0
2013-08-30 00:15:11,439.0
2013-08-30 00:15:16,446.0
2013-08-30 00:15:21,448.0
2013-08-30 00:15:26,449.0
2013-08-30 00:15:31,431.0
2013-08-30 00:15:36,434.0
2013-08-30 00:15:41,427.0
2013-08-30 00:15:46,436.0
2013-08-30 00:15:51,438.0
2013-08-30 00:15:56,438.0
2013-08-30 00:16:01,441.0
2013-08-30 00:16:06,448.0
2013-08-30 00:16:11,442.0
2013-08-30 00:16:16,445.0
2013-08-30 00:16:21,438.0
2013-08-30 00:16:26,435.0
2013-08-30 00:16:31,438.0
2013-08-30 00:16:36,435.0
2013-08-30 00:16:41,435.0
2013-08-30 00:16:46,436.0
2013-08-30 00:16:51,434.0
2013-08-30 00:16:56,442.0
2013-08-30 00:17:01,438.0
2013-08-30 00:17:06,438.0
2013-08-30 00:17:11,442.0
2013-08-30 00:17:16,437.0
2013-08-30 00:17:21,435.0
2013-08-30 00:17:26,441.0
2013-08-30 00:17:31,442.0
2013-08-30 00:17:36,438.0
2013-08-30 00:17:41,442.0
2013-08-30 00:17:46,443.0
2013-08-30 00:17:51,444.0
2013-08-30 00:17:56,444.0
2013-08-30 00:18:01,450.0
2013-08-30 00:18:06,451.0
2013-08-30 00:18:11,446.0
2013-08-30 00:18:16,448.0
2013-08-30 00:18:21,449.0
2013-08-30 00:18:26,443.0
2013-08-30 00:18:31,445.0
2013-08-30 00:18:36,443.0
2013-08-30 00:18:41,435.0
2013-08-30 00:18:46,435.0
2013-08-30 00:18:51,441.0
2013-08-30 00:18:56,434.0
2013-08-30 00:19:01,434.0
2013-08-30 00:19:06,432.0
2013-08-30 00:19:11,436.0
2013-08-30 00:19:16,441.0
2013-08-30 00:19:21,438.0
2013-08-30 00:19:26,438.0
2013-08-30 00:19:31,436.0
2013-08-30 00:19:36,442.0
2013-08-30 00:19:41,444.0
2013-08-30 00:19:46,450.0
2013-08-30 00:19:51,446.0
2013-08-30 00:19:56,457.0
2013-08-30 00:20:01,450.0
2013-08-30 00:20:06,449.0
2013-08-30 00:20:11,449.0
2013-08-30 00:20:16,445.0
2013-08-30 00:20:21,438.0
2013-08-30 00:20:26,434.0
2013-08-30 00:20:31,434.0
2013-08-30 00:20:36,434.0
2013-08-30 00:20:41,434.0
2013-08-30 00:20:46,439.0
2013-08-30 00:20:51,449.0
2013-08-30 00:20:56,447.0
2013-08-30 00:21:01,457.0
2013-08-30 00:21:06,447.0
2013-08-30 00:21:11,446.0
2013-08-30 00:21:16,442.0
2013-08-30 00:21:21,448.0
2013-08-30 00:21:26,435.0
2013-08-30 00:21:31,435.0
2013-08-30 00:21:36,431.0
2013-08-30 00:21:41,440.0
2013-08-30 00:21:46,431.0
2013-08-30 00:21:51,436.0
2013-08-30 00:21:56,440.0
2013-08-30 00:22:01,438.0
2013-08-30 00:22:06,436.0
2013-08-30 00:22:11,434.0
2013-08-30 00:22:16,434.0
2013-08-30 00:22:21,432.0
2013-08-30 00:22:26,435.0
2013-08-30 00:22:31,436.0
2013-08-30 00:22:36,443.0
2013-08-30 00:22:41,444.0
2013-08-30 00:22:46,444.0
2013-08-30 00:22:51,440.0
2013-08-30 00:22:56,440.0
2013-08-30 00:23:01,429.0
2013-08-30 00:23:06,434.0
2013-08-30 00:23:11,438.0
2013-08-30 00:23:16,445.0
2013-08-30 00:23:21,446.0
2013-08-30 00:23:26,453.0
2013-08-30 00:23:31,451.0
2013-08-30 00:23:36,451.0
2013-08-30 00:23:41,451.0
2013-08-30 00:23:46,457.0
2013-08-30 00:23:51,445.0
2013-08-30 00:23:56,449.0
2013-08-30 00:24:01,431.0
2013-08-30 00:24:06,438.0
2013-08-30 00:24:11,449.0
2013-08-30 00:24:16,442.0
2013-08-30 00:24:21,445.0
2013-08-30 00:24:26,438.0
2013-08-30 00:24:31,436.0
2013-08-30 00:24:36,431.0
2013-08-30 00:24:41,431.0
2013-08-30 00:24:46,434.0
2013-08-30 00:24:51,429.0
2013-08-30 00:24:56,429.0
2013-08-30 00:25:01,429.0
2013-08-30 00:25:06,429.0
2013-08-30 00:25:11,427.0
2013-08-30 00:25:16,434.0
2013-08-30 00:25:21,434.0
2013-08-30 00:25:26,429.0
2013-08-30 00:25:31,434.0
2013-08-30 00:25:36,432.0
2013-08-30 00:25:41,437.0
2013-08-30 00:25:46,432.0
2013-08-30 00:25:51,429.0
2013-08-30 00:25:56,422.0
2013-08-30 00:26:01,432.0
2013-08-30 00:26:06,432.0
2013-08-30 00:26:11,434.0
2013-08-30 00:26:16,442.0
2013-08-30 00:26:21,438.0
2013-08-30 00:26:26,440.0
2013-08-30 00:26:31,436.0
2013-08-30 00:26:36,434.0
2013-08-30 00:26:41,435.0
2013-08-30 00:26:46,441.0
2013-08-30 00:26:51,441.0
2013-08-30 00:26:56,442.0
2013-08-30 00:27:01,449.0
2013-08-30 00:27:06,446.0
2013-08-30 00:27:11,449.0
2013-08-30 00:27:16,442.0
2013-08-30 00:27:21,445.0
2013-08-30 00:27:26,443.0
2013-08-30 00:27:31,443.0
2013-08-30 00:27:36,446.0
2013-08-30 00:27:43,437.0
2013-08-30 00:27:46,434.0
2013-08-30 00:27:51,422.0
2013-08-30 00:27:56,426.0
2013-08-30 00:28:01,423.0
2013-08-30 00:28:06,431.0
2013-08-30 00:28:11,435.0
2013-08-30 00:28:16,442.0
2013-08-30 00:28:21,437.0
2013-08-30 00:28:26,434.0
2013-08-30 00:28:31,436.0
2013-08-30 00:28:36,436.0
2013-08-30 00:28:41,434.0
2013-08-30 00:28:46,445.0
2013-08-30 00:28:51,444.0
2013-08-30 00:28:56,443.0
2013-08-30 00:29:01,438.0
2013-08-30 00:29:06,429.0
2013-08-30 00:29:11,432.0
2013-08-30 00:29:16,427.0
2013-08-30 00:29:21,423.0
2013-08-30 00:29:26,423.0
2013-08-30 00:29:31,427.0
2013-08-30 00:29:36,423.0
2013-08-30 00:29:41,436.0
2013-08-30 00:29:46,432.0
2013-08-30 00:29:51,434.0
2013-08-30 00:29:56,434.0
2013-08-30 00:30:01,431.0
2013-08-30 00:30:06,435.0
2013-08-30 00:30:11,438.0
2013-08-30 00:30:16,441.0
2013-08-30 00:30:21,449.0
2013-08-30 00:30:26,448.0
2013-08-30 00:30:31,445.0
2013-08-30 00:30:36,450.0
2013-08-30 00:30:41,445.0
2013-08-30 00:30:46,448.0
2013-08-30 00:30:51,442.0
2013-08-30 00:30:56,442.0
2013-08-30 00:31:01,438.0
2013-08-30 00:31:06,441.0
2013-08-30 00:31:11,436.0
2013-08-30 00:31:16,435.0
2013-08-30 00:31:21,431.0
2013-08-30 00:31:26,434.0
2013-08-30 00:31:31,431.0
2013-08-30 00:31:36,432.0
2013-08-30 00:31:41,431.0
2013-08-30 00:31:46,436.0
2013-08-30 00:31:51,429.0
2013-08-30 00:31:56,436.0
2013-08-30 00:32:01,434.0
2013-08-30 00:32:06,440.0
2013-08-30 00:32:11,432.0
2013-08-30 00:32:16,434.0
2013-08-30 00:32:21,432.0
2013-08-30 00:32:26,429.0
2013-08-30 00:32:31,432.0
2013-08-30 00:32:36,431.0
2013-08-30 00:32:41,429.0
2013-08-30 00:32:46,429.0
2013-08-30 00:32:51,427.0
2013-08-30 00:32:56,426.0
2013-08-30 00:33:01,426.0
2013-08-30 00:33:06,425.0
2013-08-30 00:33:11,432.0
2013-08-30 00:33:16,432.0
2013-08-30 00:33:21,432.0
2013-08-30 00:33:26,431.0
2013-08-30 00:33:31,441.0
2013-08-30 00:33:36,441.0
2013-08-30 00:33:41,443.0
2013-08-30 00:33:46,450.0
2013-08-30 00:33:51,451.0
2013-08-30 00:33:56,456.0
2013-08-30 00:34:01,451.0
2013-08-30 00:34:06,444.0
2013-08-30 00:34:11,442.0
2013-08-30 00:34:16,432.0
2013-08-30 00:34:21,434.0
2013-08-30 00:34:26,423.0
2013-08-30 00:34:31,434.0
2013-08-30 00:34:36,434.0
2013-08-30 00:34:41,435.0
2013-08-30 00:34:46,440.0
2013-08-30 00:34:51,441.0
2013-08-30 00:34:56,435.0
2013-08-30 00:35:01,438.0
2013-08-30 00:35:06,448.0
2013-08-30 00:35:11,443.0
2013-08-30 00:35:16,448.0
2013-08-30 00:35:21,447.0
2013-08-30 00:35:26,457.0
2013-08-30 00:35:31,448.0
2013-08-30 00:35:36,438.0
2013-08-30 00:35:41,435.0
2013-08-30 00:35:46,440.0
2013-08-30 00:35:51,437.0
2013-08-30 00:35:56,447.0
2013-08-30 00:36:01,458.0
2013-08-30 00:36:06,459.0
2013-08-30 00:36:11,451.0
2013-08-30 00:36:16,446.0
2013-08-30 00:36:21,438.0
2013-08-30 00:36:26,435.0
2013-08-30 00:36:31,434.0
2013-08-30 00:36:36,438.0
2013-08-30 00:36:41,441.0
2013-08-30 00:36:46,439.0
2013-08-30 00:36:51,443.0
2013-08-30 00:36:56,445.0
2013-08-30 00:37:01,442.0
2013-08-30 00:37:06,445.0
2013-08-30 00:37:11,442.0
2013-08-30 00:37:16,438.0
2013-08-30 00:37:21,441.0
2013-08-30 00:37:26,438.0
2013-08-30 00:37:31,435.0
2013-08-30 00:37:36,436.0
2013-08-30 00:37:41,434.0
2013-08-30 00:37:46,436.0
2013-08-30 00:37:51,436.0
2013-08-30 00:37:56,439.0
2013-08-30 00:38:01,449.0
2013-08-30 00:38:06,446.0
2013-08-30 00:38:11,450.0
2013-08-30 00:38:16,437.0
2013-08-30 00:38:21,436.0
2013-08-30 00:38:26,434.0
2013-08-30 00:38:31,431.0
2013-08-30 00:38:36,435.0
2013-08-30 00:38:41,438.0
2013-08-30 00:38:46,444.0
2013-08-30 00:38:51,448.0
2013-08-30 00:38:56,443.0
2013-08-30 00:39:01,448.0
2013-08-30 00:39:06,443.0
2013-08-30 00:39:11,448.0
2013-08-30 00:39:16,437.0
2013-08-30 00:39:21,434.0
2013-08-30 00:39:26,436.0
2013-08-30 00:39:31,438.0
2013-08-30 00:39:36,441.0
2013-08-30 00:39:41,442.0
2013-08-30 00:39:46,435.0
2013-08-30 00:39:51,430.0
2013-08-30 00:39:56,426.0
2013-08-30 00:40:01,422.0
2013-08-30 00:40:06,429.0
2013-08-30 00:40:11,436.0
2013-08-30 00:40:16,438.0
2013-08-30 00:40:21,438.0
2013-08-30 00:40:26,443.0
2013-08-30 00:40:31,449.0
2013-08-30 00:40:36,441.0
2013-08-30 00:40:41,434.0
2013-08-30 00:40:46,437.0
2013-08-30 00:40:51,441.0
2013-08-30 00:40:56,444.0
2013-08-30 00:41:01,445.0
2013-08-30 00:41:06,435.0
2013-08-30 00:41:11,431.0
2013-08-30 00:41:16,426.0
2013-08-30 00:41:21,425.0
2013-08-30 00:41:26,422.0
2013-08-30 00:41:31,421.0
2013-08-30 00:41:36,415.0
2013-08-30 00:41:41,415.0
2013-08-30 00:41:46,426.0
2013-08-30 00:41:51,429.0
2013-08-30 00:41:56,435.0
2013-08-30 00:42:01,442.0
2013-08-30 00:42:06,442.0
2013-08-30 00:42:11,442.0
2013-08-30 00:42:16,438.0
2013-08-30 00:42:21,435.0
2013-08-30 00:42:26,436.0
2013-08-30 00:42:31,441.0
2013-08-30 00:42:36,436.0
2013-08-30 00:42:41,429.0
2013-08-30 00:42:46,429.0
2013-08-30 00:42:51,428.0
2013-08-30 00:42:56,432.0
2013-08-30 00:43:01,432.0
2013-08-30 00:43:06,429.0
2013-08-30 00:43:11,429.0
2013-08-30 00:43:16,434.0
2013-08-30 00:43:21,429.0
2013-08-30 00:43:26,429.0
2013-08-30 00:43:31,425.0
2013-08-30 00:43:36,426.0
2013-08-30 00:43:41,422.0
2013-08-30 00:43:46,422.0
2013-08-30 00:43:51,429.0
2013-08-30 00:43:56,423.0
2013-08-30 00:44:01,436.0
2013-08-30 00:44:06,436.0
2013-08-30 00:44:11,438.0
2013-08-30 00:44:16,443.0
2013-08-30 00:44:21,439.0
2013-08-30 00:44:26,439.0
2013-08-30 00:44:31,435.0
2013-08-30 00:44:36,437.0
2013-08-30 00:44:41,429.0
2013-08-30 00:44:46,431.0
2013-08-30 00:44:51,429.0
2013-08-30 00:44:56,427.0
2013-08-30 00:45:01,422.0
2013-08-30 00:45:06,425.0
2013-08-30 00:45:11,411.0
2013-08-30 00:45:16,411.0
2013-08-30 00:45:21,420.0
2013-08-30 00:45:26,420.0
2013-08-30 00:45:31,420.0
2013-08-30 00:45:36,420.0
2013-08-30 00:45:41,421.0
2013-08-30 00:45:46,422.0
2013-08-30 00:45:51,427.0
2013-08-30 00:45:56,434.0
2013-08-30 00:46:01,431.0
2013-08-30 00:46:06,437.0
2013-08-30 00:46:11,436.0
2013-08-30 00:46:16,434.0
2013-08-30 00:46:21,431.0
2013-08-30 00:46:26,429.0
2013-08-30 00:46:31,434.0
2013-08-30 00:46:36,429.0
2013-08-30 00:46:41,432.0
2013-08-30 00:46:46,432.0
2013-08-30 00:46:51,427.0
2013-08-30 00:46:56,425.0
2013-08-30 00:47:01,427.0
2013-08-30 00:47:06,421.0
2013-08-30 00:47:11,422.0
2013-08-30 00:47:16,424.0
2013-08-30 00:47:21,425.0
2013-08-30 00:47:26,430.0
2013-08-30 00:47:31,434.0
2013-08-30 00:47:36,429.0
2013-08-30 00:47:41,434.0
2013-08-30 00:47:46,429.0
2013-08-30 00:47:51,435.0
2013-08-30 00:47:56,438.0
2013-08-30 00:48:01,434.0
2013-08-30 00:48:06,434.0
2013-08-30 00:48:11,431.0
2013-08-30 00:48:16,434.0
2013-08-30 00:48:21,429.0
2013-08-30 00:48:26,422.0
2013-08-30 00:48:31,417.0
2013-08-30 00:48:36,417.0
2013-08-30 00:48:41,415.0
2013-08-30 00:48:46,429.0
2013-08-30 00:48:51,432.0
2013-08-30 00:48:56,434.0
2013-08-30 00:49:01,434.0
2013-08-30 00:49:06,434.0
2013-08-30 00:49:11,427.0
2013-08-30 00:49:16,437.0
2013-08-30 00:49:21,422.0
2013-08-30 00:49:26,426.0
2013-08-30 00:49:31,425.0
2013-08-30 00:49:36,426.0
2013-08-30 00:49:41,415.0
2013-08-30 00:49:46,416.0
2013-08-30 00:49:51,416.0
2013-08-30 00:49:56,415.0
2013-08-30 00:50:01,419.0
2013-08-30 00:50:06,426.0
2013-08-30 00:50:11,428.0
2013-08-30 00:50:16,424.0
2013-08-30 00:50:21,426.0
2013-08-30 00:50:26,425.0
2013-08-30 00:50:31,422.0
2013-08-30 00:50:36,422.0
2013-08-30 00:50:41,422.0
2013-08-30 00:50:46,425.0
2013-08-30 00:50:51,440.0
2013-08-30 00:50:56,438.0
2013-08-30 00:51:01,449.0
2013-08-30 00:51:06,448.0
2013-08-30 00:51:11,442.0
2013-08-30 00:51:16,434.0
2013-08-30 00:51:21,432.0
2013-08-30 00:51:26,417.0
2013-08-30 00:51:31,420.0
2013-08-30 00:51:36,411.0
2013-08-30 00:51:41,416.0
2013-08-30 00:51:46,411.0
2013-08-30 00:51:51,415.0
2013-08-30 00:51:56,422.0
2013-08-30 00:52:01,428.0
2013-08-30 00:52:06,429.0
2013-08-30 00:52:11,429.0
2013-08-30 00:52:16,429.0
2013-08-30 00:52:21,436.0
2013-08-30 00:52:26,434.0
2013-08-30 00:52:31,426.0
2013-08-30 00:52:36,421.0
2013-08-30 00:52:41,426.0
2013-08-30 00:52:46,430.0
2013-08-30 00:52:51,426.0
2013-08-30 00:52:56,429.0
2013-08-30 00:53:01,425.0
2013-08-30 00:53:06,424.0
2013-08-30 00:53:11,419.0
2013-08-30 00:53:16,422.0
2013-08-30 00:53:21,421.0
2013-08-30 00:53:26,425.0
2013-08-30 00:53:31,427.0
2013-08-30 00:53:36,436.0
2013-08-30 00:53:41,436.0
2013-08-30 00:53:46,432.0
2013-08-30 00:53:51,429.0
2013-08-30 00:53:56,434.0
2013-08-30 00:54:01,436.0
2013-08-30 00:54:06,432.0
2013-08-30 00:54:11,427.0
2013-08-30 00:54:16,422.0
2013-08-30 00:54:21,419.0
2013-08-30 00:54:26,421.0
2013-08-30 00:54:31,416.0
2013-08-30 00:54:36,409.0
2013-08-30 00:54:41,409.0
2013-08-30 00:54:46,411.0
2013-08-30 00:54:51,422.0
2013-08-30 00:54:56,428.0
2013-08-30 00:55:01,431.0
2013-08-30 00:55:06,429.0
2013-08-30 00:55:11,426.0
2013-08-30 00:55:16,425.0
2013-08-30 00:55:21,425.0
2013-08-30 00:55:26,422.0
2013-08-30 00:55:31,429.0
2013-08-30 00:55:36,421.0
2013-08-30 00:55:41,424.0
2013-08-30 00:55:46,420.0
2013-08-30 00:55:51,422.0
2013-08-30 00:55:56,422.0
2013-08-30 00:56:01,429.0
2013-08-30 00:56:06,429.0
2013-08-30 00:56:11,422.0
2013-08-30 00:56:16,422.0
2013-08-30 00:56:21,420.0
2013-08-30 00:56:26,420.0
2013-08-30 00:56:31,425.0
2013-08-30 00:56:36,428.0
