datetime,PIR
2013-08-24 00:00:04,29.0
2013-08-24 00:00:14,28.0
2013-08-24 00:00:18,30.0
2013-08-24 00:00:28,29.0
2013-08-24 00:00:30,30.0
2013-08-24 00:00:40,29.0
2013-08-24 00:00:50,28.0
2013-08-24 00:00:52,30.0
2013-08-24 00:00:55,30.0
2013-08-24 00:01:05,29.0
2013-08-24 00:01:07,30.0
2013-08-24 00:01:09,30.0
2013-08-24 00:01:12,30.0
2013-08-24 00:01:17,30.0
2013-08-24 00:01:20,30.0
2013-08-24 00:01:24,30.0
2013-08-24 00:01:34,29.0
2013-08-24 00:01:38,30.0
2013-08-24 00:01:40,30.0
2013-08-24 00:01:42,30.0
2013-08-24 00:01:45,30.0
2013-08-24 00:01:55,30.0
2013-08-24 00:02:00,30.0
2013-08-24 00:02:03,30.0
2013-08-24 00:02:05,30.0
2013-08-24 00:02:09,30.0
2013-08-24 00:02:14,30.0
2013-08-24 00:02:24,29.0
2013-08-24 00:02:34,28.0
2013-08-24 00:02:44,27.0
2013-08-24 00:02:54,26.0
2013-08-24 00:03:04,25.0
2013-08-24 00:03:08,30.0
2013-08-24 00:03:18,29.0
2013-08-24 00:03:21,30.0
2013-08-24 00:03:31,29.0
2013-08-24 00:03:41,28.0
2013-08-24 00:03:51,27.0
2013-08-24 00:04:01,26.0
2013-08-24 00:04:11,25.0
2013-08-24 00:04:21,24.0
2013-08-24 00:04:31,23.0
2013-08-24 00:04:41,22.0
2013-08-24 00:04:51,21.0
2013-08-24 00:05:01,20.0
2013-08-24 00:05:11,19.0
2013-08-24 00:05:21,18.0
2013-08-24 00:05:31,17.0
2013-08-24 00:05:41,16.0
2013-08-24 00:05:51,15.0
2013-08-24 00:06:01,14.0
2013-08-24 00:06:11,13.0
2013-08-24 00:06:21,12.0
2013-08-24 00:06:31,11.0
2013-08-24 00:06:41,10.0
2013-08-24 00:06:51,9.0
2013-08-24 00:07:01,8.0
2013-08-24 00:07:11,7.0
2013-08-24 00:07:21,6.0
2013-08-24 00:07:31,5.0
2013-08-24 00:07:41,4.0
2013-08-24 00:07:51,3.0
2013-08-24 00:08:01,2.0
2013-08-24 00:08:11,1.0
2013-08-24 00:08:21,0.0
2013-08-24 00:08:31,0.0
2013-08-24 00:08:41,0.0
2013-08-24 00:08:51,0.0
2013-08-24 00:09:01,0.0
2013-08-24 00:09:11,0.0
2013-08-24 00:09:21,0.0
2013-08-24 00:09:28,30.0
2013-08-24 00:09:38,29.0
2013-08-24 00:09:48,28.0
2013-08-24 00:09:58,27.0
2013-08-24 00:10:08,26.0
2013-08-24 00:10:18,25.0
2013-08-24 00:10:28,24.0
2013-08-24 00:10:33,30.0
2013-08-24 00:10:43,29.0
2013-08-24 00:10:53,28.0
2013-08-24 00:11:03,27.0
2013-08-24 00:11:04,30.0
2013-08-24 00:11:14,29.0
2013-08-24 00:11:24,28.0
2013-08-24 00:11:32,30.0
2013-08-24 00:11:42,29.0
2013-08-24 00:11:52,28.0
2013-08-24 00:12:02,27.0
2013-08-24 00:12:12,26.0
2013-08-24 00:12:22,25.0
2013-08-24 00:12:28,30.0
2013-08-24 00:12:39,29.0
2013-08-24 00:12:48,28.0
2013-08-24 00:12:51,30.0
2013-08-24 00:13:01,29.0
2013-08-24 00:13:11,28.0
2013-08-24 00:13:21,27.0
2013-08-24 00:13:26,30.0
2013-08-24 00:13:36,29.0
2013-08-24 00:13:46,28.0
