datetime,Light
2013-08-31 00:00:00,53.0
2013-08-31 00:00:05,53.0
2013-08-31 00:00:10,51.0
2013-08-31 00:00:15,53.0
2013-08-31 00:00:20,54.0
2013-08-31 00:00:25,53.0
2013-08-31 00:00:30,53.0
2013-08-31 00:00:35,53.0
2013-08-31 00:00:40,53.0
2013-08-31 00:00:45,54.0
2013-08-31 00:00:50,53.0
2013-08-31 00:00:55,53.0
2013-08-31 00:01:00,54.0
2013-08-31 00:01:05,54.0
2013-08-31 00:01:10,53.0
2013-08-31 00:01:15,52.0
2013-08-31 00:01:20,53.0
2013-08-31 00:01:25,53.0
2013-08-31 00:01:30,55.0
2013-08-31 00:01:38,54.0
2013-08-31 00:01:40,53.0
2013-08-31 00:01:45,53.0
2013-08-31 00:01:50,52.0
2013-08-31 00:01:55,52.0
2013-08-31 00:02:00,56.0
2013-08-31 00:02:05,53.0
2013-08-31 00:02:10,51.0
2013-08-31 00:02:15,54.0
2013-08-31 00:02:20,54.0
2013-08-31 00:02:26,54.0
2013-08-31 00:02:30,51.0
2013-08-31 00:02:35,52.0
2013-08-31 00:02:40,54.0
2013-08-31 00:02:45,55.0
2013-08-31 00:02:50,53.0
2013-08-31 00:02:55,53.0
2013-08-31 00:03:00,53.0
2013-08-31 00:03:05,54.0
2013-08-31 00:03:10,54.0
2013-08-31 00:03:15,53.0
2013-08-31 00:03:20,53.0
2013-08-31 00:03:25,52.0
2013-08-31 00:03:31,54.0
2013-08-31 00:03:35,54.0
2013-08-31 00:03:40,53.0
2013-08-31 00:03:45,53.0
2013-08-31 00:03:50,52.0
2013-08-31 00:03:55,53.0
2013-08-31 00:04:00,54.0
2013-08-31 00:04:05,51.0
2013-08-31 00:04:10,52.0
2013-08-31 00:04:15,51.0
2013-08-31 00:04:20,53.0
2013-08-31 00:04:25,53.0
2013-08-31 00:04:30,53.0
2013-08-31 00:04:35,52.0
2013-08-31 00:04:40,51.0
2013-08-31 00:04:45,53.0
2013-08-31 00:04:50,52.0
2013-08-31 00:04:55,54.0
2013-08-31 00:05:00,52.0
2013-08-31 00:05:05,53.0
2013-08-31 00:05:10,53.0
2013-08-31 00:05:15,52.0
2013-08-31 00:05:20,54.0
2013-08-31 00:05:25,53.0
2013-08-31 00:05:30,52.0
2013-08-31 00:05:35,53.0
2013-08-31 00:05:40,52.0
2013-08-31 00:05:45,53.0
2013-08-31 00:05:50,53.0
2013-08-31 00:05:55,53.0
2013-08-31 00:06:00,50.0
2013-08-31 00:06:05,52.0
2013-08-31 00:06:10,53.0
2013-08-31 00:06:15,52.0
2013-08-31 00:06:20,53.0
2013-08-31 00:06:25,53.0
2013-08-31 00:06:30,54.0
2013-08-31 00:06:35,53.0
2013-08-31 00:06:40,52.0
2013-08-31 00:06:45,52.0
2013-08-31 00:06:50,53.0
2013-08-31 00:06:55,53.0
2013-08-31 00:07:00,53.0
2013-08-31 00:07:05,53.0
2013-08-31 00:07:10,52.0
2013-08-31 00:07:15,52.0
2013-08-31 00:07:20,53.0
2013-08-31 00:07:25,53.0
2013-08-31 00:07:30,53.0
2013-08-31 00:07:35,54.0
2013-08-31 00:07:40,52.0
2013-08-31 00:07:45,52.0
2013-08-31 00:07:50,52.0
2013-08-31 00:07:55,52.0
2013-08-31 00:08:00,53.0
2013-08-31 00:08:05,51.0
2013-08-31 00:08:10,55.0
2013-08-31 00:08:15,53.0
2013-08-31 00:08:20,53.0
2013-08-31 00:08:25,53.0
2013-08-31 00:08:30,51.0
2013-08-31 00:08:35,52.0
2013-08-31 00:08:40,52.0
2013-08-31 00:08:45,54.0
2013-08-31 00:08:50,54.0
2013-08-31 00:08:55,53.0
2013-08-31 00:09:00,53.0
2013-08-31 00:09:05,53.0
2013-08-31 00:09:10,52.0
2013-08-31 00:09:15,52.0
2013-08-31 00:09:20,52.0
2013-08-31 00:09:25,53.0
2013-08-31 00:09:30,54.0
2013-08-31 00:09:35,53.0
2013-08-31 00:09:40,52.0
2013-08-31 00:09:45,53.0
2013-08-31 00:09:50,52.0
2013-08-31 00:09:55,53.0
2013-08-31 00:10:00,52.0
2013-08-31 00:10:05,52.0
2013-08-31 00:10:10,52.0
2013-08-31 00:10:15,52.0
2013-08-31 00:10:20,52.0
2013-08-31 00:10:25,53.0
2013-08-31 00:10:30,53.0
2013-08-31 00:10:35,53.0
2013-08-31 00:10:40,53.0
2013-08-31 00:10:45,53.0
2013-08-31 00:10:50,53.0
2013-08-31 00:10:55,54.0
2013-08-31 00:11:00,53.0
2013-08-31 00:11:05,54.0
2013-08-31 00:11:10,54.0
2013-08-31 00:11:15,54.0
2013-08-31 00:11:20,53.0
2013-08-31 00:11:25,53.0
2013-08-31 00:11:30,52.0
2013-08-31 00:11:35,53.0
2013-08-31 00:11:40,53.0
2013-08-31 00:11:45,52.0
2013-08-31 00:11:50,54.0
2013-08-31 00:11:55,53.0
2013-08-31 00:12:00,52.0
2013-08-31 00:12:05,53.0
2013-08-31 00:12:10,53.0
2013-08-31 00:12:15,53.0
2013-08-31 00:12:20,53.0
2013-08-31 00:12:25,52.0
2013-08-31 00:12:30,53.0
2013-08-31 00:12:35,52.0
2013-08-31 00:12:40,52.0
2013-08-31 00:12:45,53.0
2013-08-31 00:12:50,53.0
2013-08-31 00:12:55,53.0
2013-08-31 00:13:00,54.0
2013-08-31 00:13:05,53.0
2013-08-31 00:13:10,53.0
2013-08-31 00:13:15,55.0
2013-08-31 00:13:21,54.0
2013-08-31 00:13:25,54.0
2013-08-31 00:13:30,53.0
2013-08-31 00:13:35,53.0
2013-08-31 00:13:43,52.0
2013-08-31 00:13:45,54.0
2013-08-31 00:13:50,54.0
2013-08-31 00:13:55,53.0
2013-08-31 00:14:00,53.0
2013-08-31 00:14:05,53.0
2013-08-31 00:14:10,52.0
2013-08-31 00:14:15,52.0
2013-08-31 00:14:20,51.0
2013-08-31 00:14:25,52.0
2013-08-31 00:14:30,52.0
2013-08-31 00:14:35,53.0
2013-08-31 00:14:40,54.0
2013-08-31 00:14:45,52.0
2013-08-31 00:14:50,53.0
2013-08-31 00:14:55,52.0
2013-08-31 00:15:00,53.0
2013-08-31 00:15:05,53.0
2013-08-31 00:15:10,53.0
2013-08-31 00:15:15,54.0
2013-08-31 00:15:20,53.0
2013-08-31 00:15:25,53.0
2013-08-31 00:15:30,51.0
2013-08-31 00:15:35,52.0
2013-08-31 00:15:40,53.0
2013-08-31 00:15:45,53.0
2013-08-31 00:15:50,53.0
2013-08-31 00:15:55,55.0
2013-08-31 00:16:00,53.0
2013-08-31 00:16:05,53.0
2013-08-31 00:16:10,55.0
2013-08-31 00:16:15,52.0
2013-08-31 00:16:20,53.0
2013-08-31 00:16:25,51.0
2013-08-31 00:16:30,53.0
2013-08-31 00:16:35,53.0
2013-08-31 00:16:40,54.0
2013-08-31 00:16:45,52.0
2013-08-31 00:16:50,53.0
2013-08-31 00:16:55,54.0
2013-08-31 00:17:00,53.0
2013-08-31 00:17:05,54.0
2013-08-31 00:17:10,53.0
2013-08-31 00:17:15,53.0
2013-08-31 00:17:20,53.0
2013-08-31 00:17:25,51.0
2013-08-31 00:17:30,52.0
2013-08-31 00:17:35,53.0
2013-08-31 00:17:40,53.0
2013-08-31 00:17:45,52.0
2013-08-31 00:17:50,54.0
2013-08-31 00:17:55,54.0
2013-08-31 00:18:00,54.0
2013-08-31 00:18:05,54.0
2013-08-31 00:18:10,53.0
2013-08-31 00:18:15,53.0
2013-08-31 00:18:20,53.0
2013-08-31 00:18:25,53.0
2013-08-31 00:18:30,53.0
2013-08-31 00:18:35,52.0
2013-08-31 00:18:40,53.0
2013-08-31 00:18:45,53.0
2013-08-31 00:18:50,53.0
2013-08-31 00:18:55,52.0
2013-08-31 00:19:00,52.0
2013-08-31 00:19:05,55.0
2013-08-31 00:19:10,54.0
2013-08-31 00:19:15,54.0
2013-08-31 00:19:20,53.0
2013-08-31 00:19:25,53.0
2013-08-31 00:19:30,52.0
2013-08-31 00:19:35,53.0
2013-08-31 00:19:40,51.0
2013-08-31 00:19:45,52.0
2013-08-31 00:19:50,53.0
2013-08-31 00:19:55,53.0
2013-08-31 00:20:00,53.0
2013-08-31 00:20:05,54.0
2013-08-31 00:20:10,54.0
2013-08-31 00:20:15,54.0
2013-08-31 00:20:20,54.0
2013-08-31 00:20:25,53.0
2013-08-31 00:20:30,53.0
2013-08-31 00:20:35,52.0
2013-08-31 00:20:40,53.0
2013-08-31 00:20:46,52.0
2013-08-31 00:20:50,53.0
2013-08-31 00:20:55,52.0
2013-08-31 00:21:00,53.0
2013-08-31 00:21:05,54.0
2013-08-31 00:21:10,52.0
2013-08-31 00:21:15,54.0
2013-08-31 00:21:20,54.0
2013-08-31 00:21:25,54.0
2013-08-31 00:21:30,53.0
2013-08-31 00:21:35,53.0
2013-08-31 00:21:40,53.0
2013-08-31 00:21:45,52.0
2013-08-31 00:21:50,52.0
2013-08-31 00:21:55,52.0
2013-08-31 00:22:00,51.0
2013-08-31 00:22:05,52.0
2013-08-31 00:22:10,53.0
2013-08-31 00:22:15,52.0
2013-08-31 00:22:20,53.0
2013-08-31 00:22:25,53.0
2013-08-31 00:22:30,54.0
2013-08-31 00:22:35,54.0
2013-08-31 00:22:40,55.0
2013-08-31 00:22:45,55.0
2013-08-31 00:22:50,54.0
2013-08-31 00:22:55,54.0
2013-08-31 00:23:00,54.0
2013-08-31 00:23:05,53.0
2013-08-31 00:23:10,54.0
2013-08-31 00:23:15,55.0
2013-08-31 00:23:20,54.0
2013-08-31 00:23:25,54.0
2013-08-31 00:23:30,54.0
2013-08-31 00:23:35,53.0
2013-08-31 00:23:41,54.0
2013-08-31 00:23:45,54.0
2013-08-31 00:23:50,54.0
2013-08-31 00:23:55,53.0
2013-08-31 00:24:00,53.0
2013-08-31 00:24:05,54.0
2013-08-31 00:24:10,53.0
2013-08-31 00:24:15,54.0
2013-08-31 00:24:20,54.0
2013-08-31 00:24:25,53.0
2013-08-31 00:24:30,54.0
2013-08-31 00:24:35,55.0
2013-08-31 00:24:40,54.0
2013-08-31 00:24:45,54.0
2013-08-31 00:24:50,55.0
2013-08-31 00:24:55,54.0
2013-08-31 00:25:00,55.0
2013-08-31 00:25:05,54.0
2013-08-31 00:25:10,54.0
2013-08-31 00:25:15,54.0
2013-08-31 00:25:20,55.0
2013-08-31 00:25:25,55.0
2013-08-31 00:25:30,55.0
2013-08-31 00:25:35,53.0
2013-08-31 00:25:40,54.0
2013-08-31 00:25:45,54.0
2013-08-31 00:25:50,54.0
2013-08-31 00:25:55,52.0
2013-08-31 00:26:00,52.0
2013-08-31 00:26:05,52.0
2013-08-31 00:26:10,53.0
2013-08-31 00:26:18,54.0
2013-08-31 00:26:20,54.0
2013-08-31 00:26:25,54.0
2013-08-31 00:26:30,54.0
2013-08-31 00:26:35,54.0
2013-08-31 00:26:40,53.0
2013-08-31 00:26:45,54.0
2013-08-31 00:26:50,54.0
2013-08-31 00:26:55,56.0
2013-08-31 00:27:00,55.0
2013-08-31 00:27:05,54.0
2013-08-31 00:27:10,54.0
2013-08-31 00:27:15,54.0
2013-08-31 00:27:20,54.0
2013-08-31 00:27:25,54.0
2013-08-31 00:27:30,54.0
2013-08-31 00:27:35,54.0
2013-08-31 00:27:40,54.0
2013-08-31 00:27:45,55.0
2013-08-31 00:27:50,54.0
2013-08-31 00:27:55,55.0
