dt,co2_raw,co2_score,light_score,pir_score,fused_score,occupied
2013-08-23 21:20:00,,,,0.0,,0.0
2013-08-23 21:30:00,,,,0.0,,0.0
2013-08-23 21:40:00,,,,0.0,,0.0
2013-08-23 21:50:00,,,,0.0,,0.0
2013-08-23 22:00:00,,,,0.0,,0.0
2013-08-23 22:10:00,,,,0.0,,0.0
2013-08-23 22:20:00,,,,0.0,,0.0
2013-08-23 22:30:00,,,,0.0,,0.0
2013-08-23 22:40:00,,,,0.0,,0.0
2013-08-23 22:50:00,,,,0.0,,0.0
2013-08-23 23:00:00,498.864406779661,0.4136272746290992,0.35898502242013536,0.0,0.5581346839933059,1.0
2013-08-23 23:10:00,511.10833333333335,0.5070103852851824,0.3706445255018771,0.0,0.49869938555018517,1.0
2013-08-23 23:20:00,525.7416666666667,0.6186172444037678,0.35566178241132973,0.0,0.4894354175873713,1.0
2013-08-23 23:30:00,538.45,0.71554233560869,0.26505185991135194,0.0,0.4618468223643132,1.0
2013-08-23 23:40:00,547.7333333333333,0.7863453202659244,0.3304229949433241,0.0,0.48119610400817,1.0
2013-08-23 23:50:00,532.5916666666667,0.6708614574991422,0.3561968803788492,0.0,0.4553652434107883,1.0
2013-08-24 00:00:00,531.6333333333333,0.6635523522607379,0.3940996530781509,0.0,0.4710781751744875,1.0
2013-08-24 00:10:00,532.6166666666667,0.6710521298097091,0.473026603287285,0.0,0.4856637995767408,1.0
2013-08-24 00:20:00,531.775,0.6646328286872846,0.5790651838507432,0.0,0.4988669950288417,1.0
2013-08-24 00:30:00,523.4666666666667,0.6012660641421655,0.7102533688876204,0.0,0.4752542017434705,1.0
2013-08-24 00:40:00,524.05,0.605715084722063,1.0,0.0,0.5425828471189414,1.0
2013-08-24 00:50:00,520.9416666666667,0.5820081607748927,1.0,0.0,0.5109121763337529,1.0
2013-08-24 01:00:00,515.2416666666667,0.5385348739656027,1.0,0.0,0.509758608854822,1.0
2013-08-24 01:10:00,498.6666666666667,0.41211913205964246,1.0,0.0,0.5158760121521819,1.0
2013-08-24 01:20:00,490.5416666666667,0.35015063112534817,1.0,0.0,0.502627464439614,1.0
2013-08-24 01:30:00,482.9916666666667,0.2925675933340961,1.0,0.0,0.4832964700199571,1.0
2013-08-24 01:40:00,482.71666666666664,0.2904701979178582,1.0,0.0,0.47987072417343546,1.0
2013-08-24 01:50:00,484.175,0.3015927493676036,1.0,0.0,0.48829526242865684,1.0
2013-08-24 02:00:00,481.01666666666665,0.27750448079929824,1.0,0.0,0.48315664365887456,1.0
2013-08-24 02:10:00,476.40833333333336,0.24235721821810394,0.5834351505854862,0.0,0.3285498856155965,1.0
2013-08-24 02:20:00,475.59166666666664,0.23612858940624626,0.21876588572091069,0.0,0.19277075737993882,1.0
2013-08-24 02:30:00,477.6,0.2514459316884671,0.12476700942664247,0.0,0.1526700930811958,0.0
2013-08-24 02:40:00,476.375,0.24210298847068099,0.07116802968010058,0.0,0.13908402552995908,0.0
2013-08-24 02:50:00,474.275,0.2260865143830478,0.021493101695368715,0.0,0.11418213382711792,0.0
2013-08-24 03:00:00,472.3333333333333,0.2112776315956729,0.001962025880905031,0.0,0.10007528651576503,0.0
2013-08-24 03:10:00,470.6166666666667,0.19818479960340168,0.00017836598917318378,0.0,0.09399777747144093,0.0
2013-08-24 03:20:00,471.85,0.2075913002580434,0.0029430388213575417,0.0,0.0919941027897022,0.0
2013-08-24 03:30:00,470.05833333333334,0.19392645133407066,0.0017836598917318426,0.0,0.06694392402354078,0.0
2013-08-24 03:40:00,468.325,0.18070650446808775,0.0012485619242122911,0.0,0.07465682913607073,0.0
2013-08-24 03:50:00,467.025,0.17079154431860058,0.0024079408538379907,0.0,0.05667544527908966,0.0
2013-08-24 04:00:00,466.31666666666666,0.16538916218586738,0.0032997707997039142,0.0,0.05828097960015596,0.0
2013-08-24 04:10:00,460.44166666666666,0.1205811692026084,0.0,0.0,0.05758049549377782,0.0
2013-08-24 04:20:00,462.325,0.1349451499319935,0.001962025880905031,0.0,0.06106373177374463,0.0
2013-08-24 04:30:00,457.94166666666666,0.10151393814590247,0.002051208875491623,0.0,0.06172416444672137,0.0
2013-08-24 04:40:00,458.25,0.1038655633095629,0.0016944768971452505,0.0,0.05537703518612837,0.0
2013-08-24 04:50:00,458.35833333333335,0.10469180998868693,0.003924051761810057,0.0,0.04930589469571808,0.0
2013-08-24 05:00:00,459.025,0.10977640493714157,0.002764672832184358,0.0,0.04033574745404525,0.0
2013-08-24 05:10:00,459.175,0.11092043880054418,0.0010701959350391075,0.0,0.03278631907618965,0.0
2013-08-24 05:20:00,457.69166666666666,0.09960721504023187,0.0,0.0,0.04258411826767863,0.0
2013-08-24 05:30:00,456.05833333333334,0.08714995741651738,0.003478136788877093,0.0,0.03593623333289442,0.0
2013-08-24 05:40:00,454.01666666666665,0.07157838538687404,0.0010701959350391075,0.0,0.027927353028572313,0.0
2013-08-24 05:50:00,452.35833333333335,0.058930455452592664,0.002675489837597766,0.0,0.012409174369979242,0.0
2013-08-24 06:00:00,454.78333333333336,0.07742566957759751,0.002675489837597766,0.0,0.023525370076038714,0.0
2013-08-24 06:10:00,452.90833333333336,0.06312524628506806,0.0029430388213575417,0.0,0.02830319531661876,0.0
2013-08-24 06:20:00,451.2,0.05009597172965204,0.001962025880905031,0.0,0.02047913046954621,0.0
2013-08-24 06:30:00,447.3666666666667,0.020859550776036406,0.0023187578592513986,0.0,0.03514592821454839,0.0
2013-08-24 06:40:00,450.01666666666665,0.041070815696144534,0.003478136788877093,0.0,0.025169603529540903,0.0
2013-08-24 06:50:00,451.1333333333333,0.04958751223480658,0.003478136788877098,0.0,0.030238309118782062,0.0
2013-08-24 07:00:00,449.35,0.0359862207476899,0.0031214048105307254,0.0,0.024380572121977882,0.0
2013-08-24 07:10:00,452.81666666666666,0.06242611447965528,0.0042181146088253055,0.0,0.017808059087525988,0.0
2013-08-24 07:20:00,450.34166666666664,0.04354955573351622,0.0015161109079720669,0.0,0.017526533007369387,0.0
2013-08-24 07:30:00,451.55,0.05276538407759105,0.002764672832184358,0.0,0.01565639472298222,0.0
2013-08-24 07:40:00,450.18333333333334,0.04234196443325841,0.0024079408538379907,0.0,0.02217329068198015,0.0
2013-08-24 07:50:00,448.525,0.029694034498976597,0.005350979675195528,0.0,0.0018728428863184344,0.0
2013-08-24 08:00:00,448.68333333333334,0.03090162579923484,0.0,0.0,0.006299177566767082,0.0
2013-08-24 08:10:00,448.1333333333333,0.026706834966759446,0.00383486876722347,0.0,0.018268185077566185,0.0
2013-08-24 08:20:00,449.71666666666664,0.03878274796933973,0.0029430388213575465,0.0,0.005686281411522789,0.0
2013-08-24 08:30:00,443.8,0.0,0.00285385582677095,0.0,0.0017049726628365824,0.0
2013-08-24 08:40:00,446.1333333333333,0.011453050121394692,0.003388953794290501,0.0,0.0011861338280016753,0.0
2013-08-24 08:50:00,448.6666666666667,0.030774510925523583,0.000624280962106148,0.0,0.004595063438619797,0.0
2013-08-24 09:00:00,445.7416666666667,0.008465850589177542,0.002229574864664802,0.0,0.0007803512026326806,0.0
2013-08-24 09:10:00,444.8,0.0012838602244849998,0.0017836598917318472,0.0,0.002239275432609102,0.0
2013-08-24 09:20:00,444.325,0.0,0.00044591497293295946,0.0,0.00981108047327391,0.0
2013-08-24 09:30:00,445.675,0.00795739109433208,0.0037456857726368737,0.0,0.0013109900204229057,0.0
2013-08-24 09:40:00,444.1333333333333,0.0,0.0016944768971452505,0.0,0.0005930669140008376,0.0
2013-08-24 09:50:00,445.01666666666665,0.002936353582732646,0.002764672832184358,0.0,0.0009676354912645253,0.0
2013-08-24 10:00:00,446.93333333333334,0.01755456405954068,0.0012485619242122911,0.0,0.00043699667347430187,0.0
2013-08-24 10:10:00,441.7416666666667,0.0,0.0003567319783463723,0.0,0.0001248561924212303,0.0
2013-08-24 10:20:00,443.75,0.0,0.0,0.0,0.0,0.0
2013-08-24 10:30:00,443.9166666666667,0.0,0.0007134639566927399,0.0,0.000249712384842459,0.0
2013-08-24 10:40:00,443.2916666666667,0.0,0.002764672832184358,0.0,0.0009676354912645253,0.0
2013-08-24 10:50:00,444.3,0.0,0.000802646951279327,0.0,0.0002809264329477644,0.0
2013-08-24 11:00:00,443.95,0.0,0.0,0.0,0.0,0.0
2013-08-24 11:10:00,443.525,0.0,0.0014269279133854798,0.0,0.000499424769684918,0.0
2013-08-24 11:20:00,443.05833333333334,0.0,0.0024971238484245823,0.0,0.0008739933469486037,0.0
2013-08-24 11:30:00,441.7583333333333,0.0,0.0030322218159441337,0.0,0.0010612776355804468,0.0
2013-08-24 11:40:00,443.23333333333335,0.0,0.0014269279133854798,0.0,0.000499424769684918,0.0
2013-08-24 11:50:00,442.55,0.0,0.0010701959350391075,0.0,0.0033179134780504742,0.0
2013-08-24 12:00:00,441.75,0.0,0.001337744918798883,0.0,0.000468210721579609,0.0
2013-08-24 12:10:00,443.64166666666665,0.0,0.004191600745569833,0.0,0.005319276508772673,0.0
2013-08-24 12:20:00,442.01666666666665,0.0,0.0038348687672234653,0.0,0.15645158641735696,0.0
2013-08-24 12:30:00,445.3333333333333,0.005351536183248703,0.013734181166335199,0.0,0.31124342503859254,0.0
2013-08-24 12:40:00,443.3333333333333,0.0,0.010523593361217881,0.0,0.3038624896483595,0.0
2013-08-24 12:50:00,445.55,0.007004029541496783,0.05449080969240784,1.0,0.2897718050018713,0.0
2013-08-24 13:00:00,481.60833333333335,0.2820170588160522,0.29689018897876546,1.0,0.29047107497069585,0.0
2013-08-24 13:10:00,517.6833333333333,0.5571572029643185,0.29483898010327386,1.0,0.23721339668752067,0.0
2013-08-24 13:20:00,516.1916666666667,0.5457804217671514,0.29314450320612856,1.0,0.21921194781874714,0.0
2013-08-24 13:30:00,485.325,0.31036367565368816,0.292609405238609,1.0,0.20241329183351314,0.0
2013-08-24 13:40:00,465.26666666666665,0.1573809251420508,0.08775606667320672,1.0,0.13071462333562237,0.0
2013-08-24 13:50:00,452.7416666666667,0.061854097547954186,0.01667272336611695,0.0,0.01276384936977945,0.0
2013-08-24 14:00:00,448.59166666666664,0.03020249399382206,0.03451381890501118,0.0,0.012079836616753912,0.0
2013-08-24 14:10:00,443.8833333333333,0.0,0.05475835867616761,0.0,0.019165425536658662,0.0
2013-08-24 14:20:00,442.65,0.0,0.11995112771896652,0.0,0.041982894701638275,0.0
2013-08-24 14:30:00,446.28333333333336,0.012597083984797308,0.17836598917318439,0.0,0.06242809621061453,0.0
2013-08-24 14:40:00,442.95,0.0,0.24775035896155312,0.0,0.08671262563654358,0.0
2013-08-24 14:50:00,443.2416666666667,0.0,0.3177590097120281,0.0,0.11121565339920982,0.0
2013-08-24 15:00:00,441.78333333333336,0.0,0.333722765743028,0.0,0.1168029680100598,0.0
2013-08-24 15:10:00,444.6166666666667,0.0,0.2891312684497319,0.0,0.10119594395740616,0.0
2013-08-24 15:20:00,443.1666666666667,0.0,0.3675231206913464,0.0,0.12863309224197123,0.0
2013-08-24 15:30:00,443.09166666666664,0.0,0.45099840362439675,0.0,0.15784944126853886,0.0
2013-08-24 15:40:00,444.14166666666665,0.0,0.7176555574383076,0.0,0.2511794451034076,0.0
2013-08-24 15:50:00,443.55,0.0,0.7027619973423466,0.0,0.24596669906982127,0.0
2013-08-24 16:00:00,443.1166666666667,0.0,0.6769881119068213,0.0,0.24334988650496653,0.0
2013-08-24 16:10:00,442.325,0.0,0.24373712420515647,0.0,0.09737500843322539,0.0
2013-08-24 16:20:00,443.0833333333333,0.0,0.3196318525983465,0.0,0.1275736487589872,0.0
2013-08-24 16:30:00,444.44166666666666,0.0,0.6977677496454975,0.0,0.25142676128972763,0.0
2013-08-24 16:40:00,446.15833333333336,0.011643722431962012,0.7392378421282627,0.0,0.27667296687177817,0.0
2013-08-24 16:50:00,447.5083333333333,0.02194002720258296,0.7643874466016818,0.0,0.28372749892394333,0.0
2013-08-24 17:00:00,448.375,0.02855000063557441,0.7834726074432125,0.0,0.30155845751480914,0.0
2013-08-24 17:10:00,446.35,0.013105543479642772,0.7913207109668325,0.0,0.3169945360163141,0.0
2013-08-24 17:20:00,448.90833333333336,0.03261767659433855,0.6830525555387097,0.0,0.2828410367754282,0.0
2013-08-24 17:30:00,448.4916666666667,0.029439804751554083,0.5802245627803689,0.0,0.2751311208389467,0.0
2013-08-24 17:40:00,451.15,0.04971462710851784,0.6142570883344293,0.0,0.28851068157423426,0.0
2013-08-24 17:50:00,454.175,0.07278597668713228,0.8436216659518285,0.0,0.3978721668454859,1.0
2013-08-24 18:00:00,455.06666666666666,0.07958662243069063,0.7175604780473845,0.0,0.3563025821686864,1.0
2013-08-24 18:10:00,461.80833333333334,0.13100458884694105,0.8899571029796036,0.0,0.4253106352820787,1.0
2013-08-24 18:20:00,462.15833333333336,0.13367400119488004,0.9078828848915087,0.0,0.4298018728474434,1.0
2013-08-24 18:30:00,469.09166666666664,0.1865537886588108,0.9216170660578439,0.0,0.4362517959983804,1.0
2013-08-24 18:40:00,469.7,0.19119348154927604,0.939275298985989,0.0,0.43470677107342237,1.0
2013-08-24 18:50:00,471.76666666666665,0.20695572588948624,0.959876570735492,0.0,0.4312904127434778,1.0
2013-08-24 19:00:00,471.34166666666664,0.20371429660984613,0.9872557500735757,0.0,0.43167954227063204,1.0
2013-08-24 19:10:00,471.73333333333335,0.20670149614206373,1.0,0.0,0.4408941260216859,1.0
2013-08-24 19:20:00,469.89166666666665,0.1926553025969568,1.0,0.0,0.44459952459037233,1.0
2013-08-24 19:30:00,467.35833333333335,0.17333384179282832,0.9494421603688606,0.0,0.42910654590652303,1.0
2013-08-24 19:40:00,465.1666666666667,0.15661823589978283,1.0,0.0,0.4275756651285767,1.0
2013-08-24 19:50:00,466.3,0.16526204731215613,1.0,0.0,0.43051201871130934,1.0
2013-08-24 20:00:00,467.18333333333334,0.17199913561885882,1.0,0.0,0.43421741727999585,1.0
2013-08-24 20:10:00,467.7083333333333,0.1760032541407669,1.0,0.0,0.43697898791137557,1.0
2013-08-24 20:20:00,463.125,0.14104666387013948,1.0,0.0,0.4393210794595076,1.0
2013-08-24 20:30:00,463.825,0.14638548856601705,1.0,0.0,0.4542825000953362,1.0
2013-08-24 20:40:00,464.7083333333333,0.15312257687271977,1.0,0.0,0.4502974488044847,1.0
