datetime,Light
2013-08-27 00:00:03,4.0
2013-08-27 00:00:08,1.0
2013-08-27 00:00:13,3.0
2013-08-27 00:00:18,4.0
2013-08-27 00:00:23,3.0
2013-08-27 00:00:28,4.0
2013-08-27 00:00:33,3.0
2013-08-27 00:00:38,5.0
2013-08-27 00:00:43,5.0
2013-08-27 00:00:48,4.0
2013-08-27 00:00:53,4.0
2013-08-27 00:00:58,5.0
2013-08-27 00:01:03,4.0
2013-08-27 00:01:08,5.0
2013-08-27 00:01:13,4.0
2013-08-27 00:01:18,4.0
2013-08-27 00:01:23,4.0
2013-08-27 00:01:28,4.0
2013-08-27 00:01:33,4.0
2013-08-27 00:01:38,4.0
2013-08-27 00:01:43,3.0
2013-08-27 00:01:48,3.0
2013-08-27 00:01:53,4.0
2013-08-27 00:01:58,3.0
2013-08-27 00:02:03,3.0
2013-08-27 00:02:08,2.0
2013-08-27 00:02:13,3.0
2013-08-27 00:02:18,5.0
2013-08-27 00:02:23,4.0
2013-08-27 00:02:28,4.0
2013-08-27 00:02:33,3.0
2013-08-27 00:02:38,3.0
2013-08-27 00:02:43,2.0
2013-08-27 00:02:48,3.0
2013-08-27 00:02:53,3.0
2013-08-27 00:02:58,3.0
2013-08-27 00:03:03,4.0
2013-08-27 00:03:08,4.0
2013-08-27 00:03:13,4.0
2013-08-27 00:03:22,4.0
2013-08-27 00:03:23,4.0
2013-08-27 00:03:28,4.0
2013-08-27 00:03:33,3.0
2013-08-27 00:03:38,3.0
2013-08-27 00:03:43,4.0
2013-08-27 00:03:48,4.0
2013-08-27 00:03:53,4.0
2013-08-27 00:03:59,4.0
2013-08-27 00:04:03,2.0
2013-08-27 00:04:08,4.0
2013-08-27 00:04:13,5.0
2013-08-27 00:04:18,4.0
2013-08-27 00:04:23,4.0
2013-08-27 00:04:28,3.0
2013-08-27 00:04:33,5.0
2013-08-27 00:04:38,4.0
2013-08-27 00:04:43,4.0
2013-08-27 00:04:48,4.0
2013-08-27 00:04:53,4.0
2013-08-27 00:04:58,4.0
2013-08-27 00:05:03,3.0
2013-08-27 00:05:08,3.0
2013-08-27 00:05:13,3.0
2013-08-27 00:05:18,3.0
2013-08-27 00:05:23,4.0
2013-08-27 00:05:28,4.0
2013-08-27 00:05:33,4.0
2013-08-27 00:05:38,4.0
2013-08-27 00:05:43,2.0
2013-08-27 00:05:48,3.0
2013-08-27 00:05:53,5.0
2013-08-27 00:05:58,3.0
2013-08-27 00:06:03,4.0
2013-08-27 00:06:08,3.0
2013-08-27 00:06:13,4.0
2013-08-27 00:06:18,5.0
2013-08-27 00:06:23,5.0
2013-08-27 00:06:28,3.0
2013-08-27 00:06:33,4.0
2013-08-27 00:06:38,4.0
2013-08-27 00:06:43,3.0
2013-08-27 00:06:48,2.0
2013-08-27 00:06:53,3.0
2013-08-27 00:06:58,3.0
2013-08-27 00:07:03,3.0
2013-08-27 00:07:08,3.0
2013-08-27 00:07:13,3.0
2013-08-27 00:07:18,3.0
2013-08-27 00:07:23,3.0
2013-08-27 00:07:28,0.0
2013-08-27 00:07:33,3.0
2013-08-27 00:07:38,2.0
2013-08-27 00:07:43,3.0
2013-08-27 00:07:48,3.0
2013-08-27 00:07:53,4.0
2013-08-27 00:07:58,4.0
2013-08-27 00:08:03,4.0
2013-08-27 00:08:08,4.0
2013-08-27 00:08:13,3.0
2013-08-27 00:08:18,3.0
2013-08-27 00:08:23,4.0
2013-08-27 00:08:28,4.0
2013-08-27 00:08:33,1.0
2013-08-27 00:08:38,5.0
