datetime,Light
2013-08-31 00:00:04,4.0
2013-08-31 00:00:09,4.0
2013-08-31 00:00:14,4.0
2013-08-31 00:00:19,5.0
2013-08-31 00:00:24,3.0
2013-08-31 00:00:29,3.0
2013-08-31 00:00:34,5.0
2013-08-31 00:00:39,4.0
2013-08-31 00:00:44,4.0
2013-08-31 00:00:49,4.0
2013-08-31 00:00:54,5.0
2013-08-31 00:00:59,5.0
2013-08-31 00:01:05,5.0
2013-08-31 00:01:09,4.0
2013-08-31 00:01:14,4.0
2013-08-31 00:01:19,4.0
2013-08-31 00:01:24,4.0
2013-08-31 00:01:29,4.0
2013-08-31 00:01:38,4.0
2013-08-31 00:01:39,4.0
2013-08-31 00:01:44,4.0
2013-08-31 00:01:49,4.0
2013-08-31 00:01:54,5.0
2013-08-31 00:01:59,4.0
2013-08-31 00:02:04,3.0
2013-08-31 00:02:09,4.0
2013-08-31 00:02:14,5.0
2013-08-31 00:02:19,3.0
2013-08-31 00:02:24,4.0
2013-08-31 00:02:29,3.0
2013-08-31 00:02:34,4.0
2013-08-31 00:02:39,5.0
2013-08-31 00:02:44,4.0
2013-08-31 00:02:49,4.0
2013-08-31 00:02:54,4.0
2013-08-31 00:02:59,5.0
2013-08-31 00:03:04,4.0
2013-08-31 00:03:09,4.0
2013-08-31 00:03:14,4.0
2013-08-31 00:03:19,3.0
2013-08-31 00:03:24,5.0
2013-08-31 00:03:29,4.0
2013-08-31 00:03:34,3.0
2013-08-31 00:03:39,2.0
2013-08-31 00:03:44,2.0
2013-08-31 00:03:49,5.0
2013-08-31 00:03:54,5.0
2013-08-31 00:03:59,4.0
2013-08-31 00:04:04,3.0
2013-08-31 00:04:09,3.0
2013-08-31 00:04:14,4.0
2013-08-31 00:04:19,4.0
2013-08-31 00:04:24,2.0
2013-08-31 00:04:29,4.0
2013-08-31 00:04:34,3.0
2013-08-31 00:04:39,4.0
2013-08-31 00:04:44,3.0
2013-08-31 00:04:49,5.0
2013-08-31 00:04:54,3.0
2013-08-31 00:04:59,4.0
2013-08-31 00:05:04,3.0
2013-08-31 00:05:09,3.0
2013-08-31 00:05:14,3.0
2013-08-31 00:05:19,5.0
2013-08-31 00:05:24,4.0
2013-08-31 00:05:29,3.0
2013-08-31 00:05:34,3.0
2013-08-31 00:05:39,4.0
2013-08-31 00:05:44,3.0
2013-08-31 00:05:49,4.0
2013-08-31 00:05:54,4.0
2013-08-31 00:05:59,4.0
2013-08-31 00:06:04,4.0
2013-08-31 00:06:09,3.0
2013-08-31 00:06:14,3.0
2013-08-31 00:06:19,3.0
2013-08-31 00:06:24,4.0
2013-08-31 00:06:29,4.0
2013-08-31 00:06:34,3.0
2013-08-31 00:06:39,3.0
2013-08-31 00:06:44,4.0
2013-08-31 00:06:49,4.0
2013-08-31 00:06:54,4.0
2013-08-31 00:06:59,3.0
2013-08-31 00:07:04,3.0
2013-08-31 00:07:09,3.0
2013-08-31 00:07:14,2.0
2013-08-31 00:07:19,4.0
2013-08-31 00:07:24,4.0
2013-08-31 00:07:29,3.0
2013-08-31 00:07:34,4.0
2013-08-31 00:07:39,5.0
2013-08-31 00:07:44,2.0
2013-08-31 00:07:49,4.0
2013-08-31 00:07:54,4.0
2013-08-31 00:07:59,4.0
2013-08-31 00:08:04,5.0
2013-08-31 00:08:09,3.0
2013-08-31 00:08:14,3.0
2013-08-31 00:08:19,4.0
2013-08-31 00:08:25,2.0
2013-08-31 00:08:29,4.0
2013-08-31 00:08:34,4.0
2013-08-31 00:08:39,4.0
2013-08-31 00:08:44,5.0
2013-08-31 00:08:49,2.0
2013-08-31 00:08:54,4.0
2013-08-31 00:08:59,4.0
2013-08-31 00:09:04,4.0
2013-08-31 00:09:09,3.0
2013-08-31 00:09:14,4.0
2013-08-31 00:09:19,3.0
2013-08-31 00:09:24,4.0
2013-08-31 00:09:29,4.0
2013-08-31 00:09:34,4.0
2013-08-31 00:09:39,3.0
