datetime,Light
2013-08-29 00:00:02,62.0
2013-08-29 00:00:07,58.0
2013-08-29 00:00:12,58.0
2013-08-29 00:00:17,57.0
2013-08-29 00:00:22,56.0
2013-08-29 00:00:27,60.0
2013-08-29 00:00:32,59.0
2013-08-29 00:00:37,58.0
2013-08-29 00:00:42,59.0
2013-08-29 00:00:47,58.0
2013-08-29 00:00:52,59.0
2013-08-29 00:00:57,60.0
2013-08-29 00:01:02,60.0
2013-08-29 00:01:07,60.0
2013-08-29 00:01:12,59.0
2013-08-29 00:01:17,60.0
2013-08-29 00:01:22,61.0
2013-08-29 00:01:27,61.0
2013-08-29 00:01:32,60.0
2013-08-29 00:01:37,60.0
2013-08-29 00:01:42,59.0
2013-08-29 00:01:47,60.0
2013-08-29 00:01:52,60.0
2013-08-29 00:01:57,59.0
2013-08-29 00:02:02,60.0
2013-08-29 00:02:07,58.0
2013-08-29 00:02:12,58.0
2013-08-29 00:02:17,58.0
2013-08-29 00:02:22,57.0
2013-08-29 00:02:27,57.0
2013-08-29 00:02:32,59.0
2013-08-29 00:02:37,60.0
2013-08-29 00:02:42,60.0
2013-08-29 00:02:47,60.0
2013-08-29 00:02:52,59.0
2013-08-29 00:02:57,60.0
2013-08-29 00:03:02,60.0
2013-08-29 00:03:07,61.0
2013-08-29 00:03:12,59.0
2013-08-29 00:03:17,58.0
2013-08-29 00:03:22,58.0
2013-08-29 00:03:27,59.0
2013-08-29 00:03:32,59.0
2013-08-29 00:03:37,60.0
2013-08-29 00:03:42,59.0
2013-08-29 00:03:47,58.0
2013-08-29 00:03:52,57.0
2013-08-29 00:03:57,56.0
2013-08-29 00:04:02,59.0
2013-08-29 00:04:07,60.0
2013-08-29 00:04:12,60.0
2013-08-29 00:04:17,59.0
2013-08-29 00:04:22,59.0
2013-08-29 00:04:27,59.0
2013-08-29 00:04:32,57.0
2013-08-29 00:04:37,58.0
2013-08-29 00:04:42,59.0
2013-08-29 00:04:47,60.0
2013-08-29 00:04:52,59.0
2013-08-29 00:04:57,59.0
2013-08-29 00:05:02,58.0
2013-08-29 00:05:07,59.0
2013-08-29 00:05:12,61.0
2013-08-29 00:05:17,60.0
2013-08-29 00:05:22,60.0
2013-08-29 00:05:27,59.0
2013-08-29 00:05:32,60.0
2013-08-29 00:05:37,60.0
2013-08-29 00:05:42,61.0
2013-08-29 00:05:47,61.0
2013-08-29 00:05:52,61.0
2013-08-29 00:05:57,62.0
2013-08-29 00:06:02,61.0
2013-08-29 00:06:07,61.0
2013-08-29 00:06:12,61.0
2013-08-29 00:06:17,61.0
2013-08-29 00:06:22,60.0
2013-08-29 00:06:27,62.0
2013-08-29 00:06:32,62.0
2013-08-29 00:06:37,61.0
2013-08-29 00:06:42,55.0
2013-08-29 00:06:47,54.0
2013-08-29 00:06:52,53.0
2013-08-29 00:06:57,54.0
2013-08-29 00:07:02,53.0
2013-08-29 00:07:07,48.0
