datetime,Light
2013-08-29 00:00:00,192.0
2013-08-29 00:00:05,199.0
2013-08-29 00:00:10,197.0
2013-08-29 00:00:15,193.0
2013-08-29 00:00:20,185.0
2013-08-29 00:00:25,185.0
2013-08-29 00:00:30,192.0
2013-08-29 00:00:35,189.0
2013-08-29 00:00:40,183.0
2013-08-29 00:00:45,178.0
2013-08-29 00:00:50,185.0
2013-08-29 00:00:55,190.0
2013-08-29 00:01:00,189.0
2013-08-29 00:01:05,191.0
2013-08-29 00:01:10,196.0
2013-08-29 00:01:15,198.0
2013-08-29 00:01:20,198.0
2013-08-29 00:01:25,199.0
2013-08-29 00:01:30,200.0
2013-08-29 00:01:35,198.0
2013-08-29 00:01:40,200.0
2013-08-29 00:01:45,202.0
2013-08-29 00:01:50,203.0
2013-08-29 00:01:57,202.0
2013-08-29 00:02:00,200.0
2013-08-29 00:02:05,200.0
2013-08-29 00:02:10,194.0
2013-08-29 00:02:15,194.0
2013-08-29 00:02:20,192.0
2013-08-29 00:02:25,188.0
2013-08-29 00:02:30,193.0
2013-08-29 00:02:35,200.0
2013-08-29 00:02:40,203.0
2013-08-29 00:02:45,205.0
2013-08-29 00:02:50,204.0
2013-08-29 00:02:55,204.0
2013-08-29 00:03:00,204.0
2013-08-29 00:03:05,202.0
2013-08-29 00:03:10,201.0
2013-08-29 00:03:15,202.0
2013-08-29 00:03:20,200.0
2013-08-29 00:03:25,201.0
2013-08-29 00:03:30,199.0
2013-08-29 00:03:35,197.0
2013-08-29 00:03:40,197.0
2013-08-29 00:03:45,197.0
2013-08-29 00:03:50,196.0
2013-08-29 00:03:55,195.0
2013-08-29 00:04:00,193.0
2013-08-29 00:04:05,194.0
2013-08-29 00:04:10,193.0
2013-08-29 00:04:15,194.0
2013-08-29 00:04:20,194.0
2013-08-29 00:04:25,194.0
2013-08-29 00:04:30,194.0
2013-08-29 00:04:35,195.0
2013-08-29 00:04:40,194.0
2013-08-29 00:04:45,196.0
2013-08-29 00:04:50,185.0
2013-08-29 00:04:55,190.0
2013-08-29 00:05:00,192.0
2013-08-29 00:05:05,198.0
2013-08-29 00:05:10,198.0
2013-08-29 00:05:15,199.0
2013-08-29 00:05:20,198.0
2013-08-29 00:05:25,199.0
2013-08-29 00:05:30,200.0
2013-08-29 00:05:35,201.0
2013-08-29 00:05:40,200.0
2013-08-29 00:05:45,200.0
2013-08-29 00:05:50,199.0
2013-08-29 00:05:55,198.0
2013-08-29 00:06:00,200.0
2013-08-29 00:06:05,201.0
2013-08-29 00:06:10,202.0
2013-08-29 00:06:15,200.0
2013-08-29 00:06:20,201.0
2013-08-29 00:06:25,202.0
2013-08-29 00:06:30,202.0
2013-08-29 00:06:35,196.0
2013-08-29 00:06:40,188.0
2013-08-29 00:06:45,169.0
2013-08-29 00:06:50,162.0
2013-08-29 00:06:55,155.0
2013-08-29 00:07:00,161.0
2013-08-29 00:07:05,167.0
2013-08-29 00:07:10,149.0
