datetime,648,656A,554,419,664,564,734,552,748,415,421,621E,442,724,423,644,656B,510,722,746,424,621C,668,621,621A,458,721,723,422,448,726,452,454,417,462,446,666,754,558,717,621D,719,776,456,556,513,752,562,640
2013-08-30 00:00:00,224.19027777777777,521.2611111111111,1318.8152777777777,545.4833333333333,483.0486111111111,468.5763888888889,414.9458333333333,506.11805555555554,568.0902777777778,581.7426981919332,425.8361111111111,738.7705146036161,539.9972222222223,261.0708333333333,437.5486111111111,539.1291666666667,526.8847222222222,423.3152777777778,594.8266296809986,751.5208333333334,488.62638888888887,504.4486111111111,438.5208333333333,601.7450980392157,454.7263888888889,563.0125,402.5263888888889,455.8930555555556,564.4666666666667,466.73055555555555,476.8888888888889,443.75138888888887,418.07916666666665,436.31944444444446,517.3638888888889,576.2236111111112,486.90833333333336,472.9513888888889,485.98333333333335,461.5477528089888,592.3027777777778,500.99583333333334,639.1069444444445,520.1958333333333,543.5763888888889,499.56805555555553,477.1333333333333,327.5486111111111,496.83472222222224
2013-08-30 01:00:00,215.425,500.64444444444445,838.2819444444444,523.7194444444444,399.91527777777776,483.78333333333336,379.3509015256588,429.23333333333335,543.3097222222223,550.6847222222223,408.50694444444446,567.1736111111111,517.7253814147018,240.97222222222223,421.5708333333333,511.6111111111111,489.6638888888889,403.35,434.675,607.4111111111112,471.33841886269073,483.31111111111113,428.6097222222222,547.4791666666666,420.83194444444445,538.7958333333333,377.9457579972184,437.34090909090907,545.2347222222222,448.04583333333335,458.0472222222222,425.6638888888889,399.8888888888889,416.275,500.7291666666667,553.1875,467.99305555555554,454.1458333333333,468.5180555555556,439.4638888888889,542.0777777777778,473.2402777777778,604.9319444444444,494.65277777777777,520.8236111111111,416.65,455.85555555555555,305.9194444444444,476.6694444444444
2013-08-30 02:00:00,167.7888888888889,470.12083333333334,468.9763888888889,481.36944444444447,353.1902777777778,383.7916666666667,337.3833333333333,392.76503496503494,505.06805555555553,570.7833333333333,371.5152777777778,522.0847222222222,484.7361111111111,219.14186369958276,394.3611111111111,481.5888888888889,464.8152777777778,363.1,376.6625,611.3305555555555,442.11805555555554,450.36805555555554,376.08472222222224,467.63055555555553,380.9527777777778,497.99305555555554,351.6847222222222,394.2673879443586,443.7597222222222,418.2083333333333,427.69166666666666,398.6666666666667,373.30555555555554,379.56666666666666,463.6638888888889,517.0652777777777,441.84722222222223,422.99305555555554,435.5097222222222,409.09166666666664,502.1847222222222,438.9125,573.6944444444445,465.2861111111111,476.4555555555556,374.1611111111111,423.78194444444443,273.2597222222222,435.4916666666667
2013-08-30 03:00:00,106.30277777777778,438.40555555555557,443.3277777777778,457.3541666666667,316.62083333333334,280.4291666666667,312.56111111111113,369.57916666666665,477.71944444444443,492.2916666666667,341.6791666666667,477.175,453.5416666666667,193.06527777777777,360.93888888888887,451.56388888888887,432.24583333333334,331.1347222222222,340.49305555555554,533.6490984743411,405.74861111111113,421.3861111111111,360.72083333333336,440.5444444444444,359.6069444444444,477.6333333333333,321.50555555555553,376.525,415.1650485436893,387.36805555555554,392.3958333333333,366.88194444444446,342.4347222222222,354.09027777777777,436.65972222222223,484.38386648122395,411.07916666666665,392.0027777777778,407.6361111111111,376.62916666666666,471.25555555555553,409.93055555555554,532.1833333333333,431.675,445.59583333333336,333.52222222222224,397.6333333333333,248.11805555555554,410.65694444444443
2013-08-30 04:00:00,104.01944444444445,438.06944444444446,448.0625,461.79027777777776,317.6791666666667,275.26944444444445,318.59166666666664,370.58472222222224,481.7763888888889,485.4916666666667,345.8513888888889,478.6402777777778,458.05833333333334,193.45833333333334,357.34722222222223,450.2375,428.4916666666667,327.1736111111111,341.11944444444447,518.2694444444444,406.3097222222222,422.2986111111111,352.7013888888889,442.7916666666667,362.49861111111113,482.06944444444446,320.94166666666666,382.9138888888889,420.02916666666664,385.2583333333333,386.2375,363.6972222222222,339.31944444444446,358.2861111111111,438.65833333333336,486.6823855755895,412.2583333333333,394.35277777777776,407.2680555555556,377.56388888888887,473.3861111111111,411.6402777777778,536.3291666666667,430.75555555555553,444.3222222222222,330.68055555555554,406.84466019417476,250.63194444444446,414.2472222222222
2013-08-30 05:00:00,105.58472222222223,433.6116504854369,446.35,460.32916666666665,318.6138888888889,272.84305555555557,314.4472222222222,371.45416666666665,482.6158113730929,482.70972222222224,343.43333333333334,476.1972222222222,456.125,191.2861111111111,354.89722222222224,447.6513888888889,425.9138888888889,317.3986111111111,336.0541666666667,512.0708333333333,404.9222222222222,419.18333333333334,327.99305555555554,438.66527777777776,357.9847222222222,470.65833333333336,317.5833333333333,384.7083333333333,418.71666666666664,385.7944444444444,385.37916666666666,364.32545201668984,338.4013888888889,356.3902777777778,437.8513888888889,486.18611111111113,411.09166666666664,391.2055555555556,405.59027777777777,375.9819444444444,471.6131284916201,409.2638888888889,531.5652777777777,429.6972222222222,444.55555555555554,330.0125,411.13055555555553,248.65,412.11944444444447
2013-08-30 06:00:00,107.40416666666667,435.34722222222223,449.59444444444443,460.27916666666664,318.9972222222222,272.4847222222222,318.7402777777778,370.5138888888889,482.50138888888887,482.9194444444444,344.1138888888889,478.3013888888889,458.4061196105702,192.06944444444446,355.6277777777778,448.48333333333335,422.50555555555553,320.0875,336.12916666666666,563.6236111111111,404.54242002781643,420.81944444444446,331.19444444444446,438.3597222222222,362.7055555555556,464.62361111111113,316.6638888888889,391.27916666666664,418.3333333333333,385.46666666666664,383.6847222222222,364.89275766016715,338.03333333333336,356.35555555555555,439.37083333333334,488.72222222222223,411.7986111111111,394.16805555555555,406.17083333333335,375.4,471.49861111111113,409.11944444444447,527.3611111111111,429.31388888888887,444.80555555555554,328.8722222222222,409.8833333333333,248.7138888888889,414.06805555555553
2013-08-30 07:00:00,116.38055555555556,442.87361111111113,449.16805555555555,468.4125,327.8986111111111,282.6333333333333,326.3847222222222,381.33472222222224,493.75,492.1625,353.62361111111113,488.5994436717663,465.62083333333334,198.50694444444446,363.8875,455.6041666666667,433.4847222222222,327.90277777777777,343.06805555555553,616.8569444444445,411.8388888888889,429.26944444444445,337.59583333333336,445.97083333333336,370.33194444444445,463.3569444444444,323.39722222222224,400.12916666666666,426.39722222222224,393.4200278164117,393.5805555555556,371.43393602225314,346.65277777777777,362.78333333333336,447.35,495.84305555555557,421.3388888888889,400.8777777777778,414.45,383.46805555555557,479.09305555555557,417.48055555555555,528.5819444444444,437.55694444444447,451.9972222222222,340.15833333333336,416.69444444444446,253.21805555555557,423.7472222222222
2013-08-30 08:00:00,115.00277777777778,438.20694444444445,442.8333333333333,461.1402777777778,321.89722222222224,277.47083333333336,320.9472222222222,377.5180555555556,491.09722222222223,486.2472222222222,347.31805555555553,481.6430555555556,458.0625,194.3796940194715,359.5416666666667,451.95416666666665,431.3388888888889,320.6041666666667,339.03333333333336,579.1527777777778,406.8027777777778,422.7708333333333,332.56111111111113,440.95,362.37916666666666,451.9472222222222,316.18333333333334,399.72796934865903,418.03055555555557,389.0763888888889,389.4375,368.9166666666667,341.6125,358.58194444444445,439.5805555555556,489.8486111111111,415.125,396.925,409.0083333333333,379.04027777777776,474.06666666666666,411.4458333333333,517.8375,431.89166666666665,447.9291666666667,334.3833333333333,413.09722222222223,247.48333333333332,416.65277777777777
2013-08-30 09:00:00,110.25416666666666,431.8333333333333,435.7763888888889,452.8087818696884,315.2723463687151,273.1638888888889,313.5083333333333,371.7263888888889,483.71666666666664,479.0125,340.8638888888889,471.39722222222224,450.3305555555556,190.24166666666667,353.3958333333333,442.19166666666666,421.46805555555557,312.8013888888889,333.06111111111113,510.3861111111111,399.3958333333333,418.2986111111111,328.7944444444444,434.19305555555553,358.9902777777778,446.0736111111111,308.0513888888889,394.2027777777778,411.1655076495132,381.6402777777778,382.6986111111111,362.7635605006954,335.525,353.0736111111111,433.96805555555557,484.2712100139082,407.7375,389.51666666666665,401.3208333333333,370.64444444444445,469.5416666666667,403.55833333333334,512.0597222222223,425.34305555555557,441.2888888888889,328.49583333333334,403.7291666666667,244.2097222222222,411.30833333333334
2013-08-30 10:00:00,112.78333333333333,431.85277777777776,434.2055555555556,450.8398328690808,314.875,273.8986111111111,314.5597222222222,370.377253814147,479.74305555555554,479.22777777777776,341.55,469.84027777777777,452.09444444444443,190.28055555555557,353.24583333333334,442.7138888888889,417.69305555555553,312.3541666666667,329.8638888888889,505.53194444444443,398.04027777777776,418.6847222222222,330.1847222222222,433.15,363.3777777777778,446.125,308.4847222222222,394.1958333333333,412.77329624478443,383.8236111111111,380.52777777777777,363.10277777777776,334.54027777777776,352.1736111111111,435.2083333333333,484.0208333333333,408.68333333333334,388.75138888888887,399.9486111111111,370.5541666666667,468.8777777777778,403.925,507.2888888888889,424.6,442.1636615811373,328.875,398.18333333333334,245.25277777777777,412.00694444444446
2013-08-30 11:00:00,112.99444444444444,433.8986111111111,437.6125,452.76666666666665,316.1638888888889,277.4611111111111,316.71971830985916,372.05833333333334,479.90555555555557,482.52916666666664,342.9625,466.9583333333333,453.2680555555556,191.425,354.1375,443.9513888888889,418.25555555555553,313.2027777777778,332.6111111111111,504.1722222222222,399.1125,420.3930555555556,329.6347222222222,434.6694444444444,367.0708333333333,448.9125,308.4347222222222,396.3875,415.6666666666667,384.8208333333333,384.78472222222223,364.34583333333336,336.29027777777776,354.4,436.6638888888889,484.2111111111111,410.03194444444443,391.9875,401.6611111111111,371.86944444444447,471.1069444444444,405.58472222222224,505.3875,426.26944444444445,443.6138888888889,331.18333333333334,399.15555555555557,246.08333333333334,413.81666666666666
2013-08-30 12:00:00,115.60138888888889,434.18194444444447,439.63055555555553,453.12916666666666,320.3861111111111,278.2916666666667,315.6138888888889,372.06111111111113,480.21527777777777,483.15277777777777,343.76944444444445,469.92083333333335,454.0513888888889,191.92083333333332,355.2361111111111,444.2611111111111,420.0388888888889,313.00138888888887,334.4138888888889,504.70694444444445,399.75,421.84027777777777,330.05,437.4236111111111,367.3013888888889,470.22777777777776,309.3986111111111,398.2055555555556,415.6791666666667,385.4277777777778,385.05833333333334,366.43888888888887,336.9736111111111,354.99583333333334,437.56805555555553,485.5486111111111,409.4410540915395,392.1611111111111,400.6430555555556,372.95,472.34444444444443,406.55,508.7763888888889,426.8277777777778,445.4875,331.88055555555553,399.15,249.11527777777778,414.3652777777778
2013-08-30 13:00:00,116.41944444444445,435.14166666666665,440.0152777777778,450.3847222222222,318.49444444444447,276.67692307692306,305.7291666666667,371.00694444444446,481.18611111111113,482.90694444444443,343.5083333333333,475.21805555555557,453.9875,191.72916666666666,355.8486111111111,446.02222222222224,419.4458333333333,311.77222222222224,334.54305555555555,503.7625,401.0527777777778,420.8652777777778,328.74583333333334,435.5097222222222,369.0527777777778,486.1402777777778,307.70416666666665,397.25416666666666,416.28194444444443,385.3597222222222,385.24444444444447,365.8305555555556,337.0221914008322,354.5180555555556,438.56944444444446,486.04027777777776,409.81388888888887,392.8722222222222,401.9625,372.2083333333333,470.875173370319,406.8902777777778,510.6513888888889,427.3125,445.6847222222222,331.87361111111113,410.7402777777778,249.45416666666668,409.71805555555557
2013-08-30 14:00:00,114.71111111111111,435.34027777777777,440.87083333333334,450.2896935933148,320.10833333333335,275.1194879089616,310.58472222222224,370.8833333333333,480.8722222222222,480.9013888888889,345.33194444444445,475.5257301808067,452.5472222222222,191.24722222222223,354.5940594059406,446.2319444444444,420.18611111111113,312.7583333333333,332.95694444444445,503.32916666666665,401.33472222222224,420.0875,328.1513888888889,437.44305555555553,366.72222222222223,489.68611111111113,306.85277777777776,397.70694444444445,415.86805555555554,385.20694444444445,383.3597222222222,365.8027777777778,341.5396383866481,353.1972222222222,437.40694444444443,487.5833333333333,409.45757997218357,392.85555555555555,402.98055555555555,372.83472222222224,471.36578581363005,406.3958333333333,510.27222222222224,430.4125,444.6875,330.84444444444443,513.5819444444444,247.7277777777778,410.61944444444447
2013-08-30 15:00:00,172.65555555555557,440.1986111111111,450.7944444444444,503.2583333333333,324.6875,280.36578581363005,324.9972222222222,377.2416666666667,484.45,488.2680555555556,351.2736111111111,529.6972222222222,457.89166666666665,195.38333333333333,359.00278164116827,450.2083333333333,423.77222222222224,319.79027777777776,338.9374130737135,511.6958333333333,405.1902777777778,424.6546463245492,333.55,452.0180555555556,373.2638888888889,504.775,310.5020862308762,402.4819444444444,421.1513888888889,388.4555555555556,389.05710306406684,369.31805555555553,341.90694444444443,356.876560332871,443.05833333333334,490.2638888888889,414.7111111111111,398.86685159500695,409.35833333333335,377.9875173370319,520.0569444444444,456.7138888888889,517.0542420027816,432.65555555555557,448.0777777777778,337.1986111111111,471.1223922114047,263.1402777777778,418.71666666666664
2013-08-30 16:00:00,231.1861111111111,459.8888888888889,475.59722222222223,658.7975034674064,398.40555555555557,300.0541666666667,345.3125,427.62361111111113,666.4361111111111,541.8013888888889,464.00974930362116,582.1785216178522,479.02222222222224,207.87621696801114,374.60833333333335,468.2361111111111,443.9555555555556,344.2416666666667,356.725,545.1611111111112,420.9111111111111,526.2767732962448,356.23439667128986,520.8194444444445,443.75138888888887,616.6236111111111,333.37638888888887,425.06388888888887,439.2388888888889,405.84027777777777,406.91527777777776,385.3041666666667,358.10013908205843,372.2002781641168,465.8127600554785,511.8013888888889,446.54242002781643,419.0417246175243,428.05833333333334,396.1376912378303,664.5410292072322,490.56944444444446,544.1222222222223,448.88055555555553,467.9638386648122,355.1986111111111,498.9611111111111,295.91527777777776,440.475
2013-08-30 17:00:00,188.32777777777778,545.525,552.7819444444444,739.4916666666667,620.8166666666667,396.70416666666665,421.92083333333335,606.125,687.825,1104.3666666666666,635.9763560500695,790.5486111111111,534.1569444444444,242.78194444444443,427.0748959778086,518.3351877607788,494.4888888888889,398.39166666666665,409.4527777777778,743.0652777777777,480.5208333333333,641.5347222222222,398.52222222222224,624.9638888888888,523.9402777777777,590.65,376.3222222222222,469.8428372739917,492.84305555555557,452.39444444444445,453.9486111111111,430.3888888888889,401.84305555555557,424.7416666666667,518.7208333333333,571.0347222222222,489.84027777777777,466.3666666666667,475.0472222222222,441.55694444444447,590.4416666666667,488.96666666666664,617.6875,500.4555555555556,516.2722222222222,421.3097222222222,557.0277777777778,359.7625,488.0138888888889
