datetime,511,648,656A,554,419,664,564,734,552,748,415,421,621E,442,724,423,644,656B,510,722,746,424,621C,668,621,621A,458,721,723,422,448,726,452,454,417,462,446,666,754,558,717,621D,719,776,456,556,513,752,562,640
2013-08-25 00:00:00,357.0361111111111,113.14742698191934,434.9138888888889,434.125,459.45972222222224,401.2763888888889,279.7125,547.9916666666667,363.0,488.90416666666664,481.0180555555556,342.9125,467.44166666666666,453.5625,189.89583333333334,353.53472222222223,426.2972222222222,426.62083333333334,321.40277777777777,330.7986111111111,563.1583333333333,400.2375,416.1694444444444,321.8375,441.0541666666667,352.3513888888889,458.25381414701803,312.4486111111111,375.93194444444447,415.65833333333336,380.31944444444446,379.8333333333333,360.78055555555557,336.99861111111113,357.06666666666666,429.0652777777778,482.06388888888887,395.8097222222222,382.3027777777778,391.50416666666666,372.0541666666667,468.84027777777777,403.9166666666667,521.2569444444445,421.975,433.81388888888887,326.4138888888889,417.3125,241.49583333333334,388.49861111111113
2013-08-25 01:00:00,356.475,109.56805555555556,429.8027777777778,441.98333333333335,453.64166666666665,401.60555555555555,275.8666666666667,366.59305555555557,359.25694444444446,481.23333333333335,479.91527777777776,343.49583333333334,463.8,450.24583333333334,186.49166666666667,348.68194444444447,426.1791666666667,414.74861111111113,329.9875,327.68333333333334,612.2430555555555,395.34583333333336,412.8986111111111,322.28055555555557,433.7888888888889,351.3875,455.6791666666667,309.95839112343964,374.0277392510402,412.86944444444447,375.2652777777778,374.46944444444443,357.14722222222224,331.0236111111111,354.43055555555554,425.49583333333334,478.8222222222222,390.97642163661584,380.9375,389.4638888888889,368.99305555555554,464.5875,400.9111111111111,517.1458333333334,418.2888888888889,430.3847222222222,320.12638888888887,410.54583333333335,241.00694444444446,390.21805555555557
2013-08-25 02:00:00,349.5375,104.86134453781513,424.1152777777778,437.25,448.03333333333336,521.5597222222223,272.6388888888889,304.0180555555556,354.8125,477.8375,472.65555555555557,338.0361111111111,458.1111111111111,445.7107093184979,183.21527777777777,343.84466019417476,428.3722222222222,410.21666666666664,322.7125,322.17083333333335,543.8597222222222,390.0625,410.15694444444443,315.45694444444445,430.13194444444446,348.6222222222222,452.53472222222223,308.5486111111111,368.83194444444445,408.40694444444443,370.6281337047354,369.85,350.54027777777776,327.18194444444447,353.2375,422.14166666666665,475.63055555555553,390.1361111111111,379.2319444444444,384.5097222222222,366.2472222222222,462.62083333333334,396.52990264255914,505.8888888888889,413.8861111111111,426.19444444444446,315.4458333333333,403.9125,237.54166666666666,385.9972222222222
2013-08-25 03:00:00,349.24444444444447,108.95138888888889,421.7763888888889,434.3958333333333,445.88194444444446,366.9583333333333,271.7125,309.81388888888887,355.5388888888889,476.0375,471.33472222222224,336.25,458.4861111111111,444.29027777777776,181.7236111111111,341.1430555555556,426.34027777777777,410.68194444444447,315.3361111111111,320.70416666666665,506.5541666666667,387.88055555555553,409.8224687933426,313.9291666666667,429.1347222222222,348.15277777777777,452.11805555555554,305.7972222222222,368.4791666666667,406.55,369.086230876217,369.77916666666664,349.25138888888887,324.90416666666664,353.7027777777778,420.72222222222223,474.95694444444445,391.13194444444446,376.6986111111111,384.4458333333333,362.81805555555553,461.19444444444446,394.1361111111111,497.3930555555556,411.88055555555553,425.5777777777778,312.06388888888887,396.8224687933426,235.34444444444443,389.93611111111113
2013-08-25 04:00:00,350.05833333333334,110.475,422.65833333333336,435.89166666666665,448.80694444444447,395.21666666666664,272.74444444444447,308.7083333333333,356.6,480.8847222222222,472.02777777777777,339.1638888888889,462.5375,446.9861111111111,182.51666666666668,341.6402777777778,428.00555555555553,411.3847222222222,309.48055555555555,322.90416666666664,551.4138888888889,389.225,410.83194444444445,317.5097222222222,427.7138888888889,348.0888888888889,456.24583333333334,305.7708333333333,375.4402777777778,408.04305555555555,369.5152777777778,370.06805555555553,350.8777777777778,327.30833333333334,352.25416666666666,425.2972222222222,476.682892906815,398.0263888888889,379.11944444444447,386.1,364.0652777777778,461.3333333333333,397.28333333333336,499.4402777777778,414.7944444444444,428.1958333333333,314.40694444444443,394.33286713286714,236.84166666666667,397.1111111111111
2013-08-25 05:00:00,348.5097222222222,106.725,423.6972222222222,437.1013888888889,451.25495750708217,490.5388888888889,276.915611814346,308.55555555555554,359.5763888888889,477.5208333333333,474.47222222222223,336.9861111111111,466.01529902642557,450.03472222222223,186.15555555555557,344.28194444444443,429.5763888888889,415.5416666666667,308.3777777777778,324.87638888888887,515.25,389.8305555555556,414.4291666666667,321.96944444444443,430.72777777777776,349.675,457.46805555555557,306.8152777777778,384.3222222222222,410.625,372.8013888888889,373.18194444444447,353.1277777777778,329.3013888888889,352.4458333333333,427.4791666666667,478.2763888888889,399.16805555555555,380.88194444444446,389.87083333333334,366.9638888888889,463.1069444444444,398.73055555555555,501.6347222222222,416.9625,430.1388888888889,314.40416666666664,397.71666666666664,238.7736111111111,401.93611111111113
2013-08-25 06:00:00,352.1277777777778,108.74722222222222,424.24444444444447,428.74861111111113,453.13630041724616,417.53472222222223,276.6138888888889,307.8333333333333,360.84583333333336,474.49861111111113,474.1791666666667,334.8388888888889,464.68706536856746,451.15277777777777,185.46527777777777,345.00555555555553,429.8388888888889,419.86805555555554,308.09444444444443,324.40833333333336,497.4277777777778,393.4472222222222,414.575,325.2013888888889,429.6041666666667,353.11944444444447,458.7027777777778,306.1875,390.2388888888889,410.6388888888889,375.22884882108184,374.34722222222223,354.2013888888889,330.35277777777776,352.69166666666666,429.01944444444445,480.11944444444447,401.2125,382.10833333333335,390.3625,365.65694444444443,463.03055555555557,399.06388888888887,499.2375,418.7944444444444,431.53194444444443,315.5236111111111,396.4458333333333,238.68194444444444,402.74444444444447
2013-08-25 07:00:00,354.71805555555557,111.23194444444445,427.46527777777777,431.3361111111111,453.59722222222223,324.83194444444445,277.50555555555553,311.95694444444445,361.9013888888889,475.4347222222222,476.725,337.00694444444446,464.44444444444446,452.25034770514605,187.90833333333333,346.9861111111111,433.29583333333335,423.02222222222224,310.7611111111111,327.04305555555555,498.31944444444446,396.25138888888887,415.7375,325.9166666666667,431.48333333333335,355.6111111111111,461.1986111111111,305.5375,390.3277777777778,414.0486111111111,376.71666666666664,377.47222222222223,356.3888888888889,331.39444444444445,353.3861111111111,431.03055555555557,481.675,403.59444444444443,385.5083333333333,391.40277777777777,367.59166666666664,464.0374479889043,400.525,500.2861111111111,421.2013888888889,432.74861111111113,318.0527777777778,398.55694444444447,240.70416666666668,404.75
2013-08-25 08:00:00,351.94444444444446,107.75034674063801,425.7972222222222,430.5125,451.575,309.3861111111111,274.65972222222223,306.6777777777778,360.24444444444447,473.8361111111111,473.80443828016644,336.8208333333333,460.6611111111111,449.46527777777777,185.425,345.8902777777778,430.87916666666666,419.7680555555556,307.40277777777777,324.22222222222223,493.95694444444445,394.0125,412.9527777777778,323.6069444444444,430.22222222222223,352.9625,456.43194444444447,300.9236111111111,386.875,410.01944444444445,374.0777777777778,375.8097222222222,354.5263888888889,328.3041666666667,352.03333333333336,427.4458333333333,478.13055555555553,398.81805555555553,382.2652777777778,386.925,364.05,459.41527777777776,397.4888888888889,497.09583333333336,418.3208333333333,430.6638888888889,319.55694444444447,395.025,238.2625,403.70694444444445
2013-08-25 09:00:00,353.00555555555553,104.76388888888889,426.04305555555555,431.43333333333334,450.44166666666666,310.89722222222224,276.1694444444444,309.2083333333333,360.06388888888887,471.48333333333335,472.09444444444443,334.77777777777777,459.72777777777776,449.2236111111111,185.40416666666667,346.1098748261474,429.7236111111111,418.37638888888887,306.53472222222223,323.35,493.9347222222222,392.61805555555554,415.22777777777776,323.87780898876406,429.00138888888887,356.9631728045326,458.56944444444446,301.5513888888889,388.01944444444445,408.5263888888889,373.89166666666665,374.39722222222224,353.93055555555554,329.6152777777778,351.55555555555554,427.5777777777778,476.4291666666667,398.24861111111113,382.0513888888889,388.4125,363.58472222222224,460.33472222222224,397.15555555555557,495.3513888888889,417.90555555555557,429.90555555555557,316.6550764951321,392.6152777777778,239.48266296809987,404.4486111111111
