datetime,Light
2013-08-29 00:00:01,5.0
2013-08-29 00:00:06,5.0
2013-08-29 00:00:11,5.0
2013-08-29 00:00:16,5.0
2013-08-29 00:00:21,5.0
2013-08-29 00:00:26,5.0
2013-08-29 00:00:30,4.0
2013-08-29 00:00:36,5.0
2013-08-29 00:00:41,4.0
2013-08-29 00:00:46,4.0
2013-08-29 00:00:51,5.0
2013-08-29 00:00:56,4.0
2013-08-29 00:01:01,6.0
2013-08-29 00:01:06,5.0
2013-08-29 00:01:11,4.0
2013-08-29 00:01:16,4.0
2013-08-29 00:01:21,5.0
2013-08-29 00:01:26,5.0
2013-08-29 00:01:31,5.0
2013-08-29 00:01:36,5.0
2013-08-29 00:01:41,5.0
2013-08-29 00:01:46,5.0
2013-08-29 00:01:51,5.0
2013-08-29 00:01:57,3.0
2013-08-29 00:02:01,4.0
2013-08-29 00:02:06,5.0
2013-08-29 00:02:11,5.0
2013-08-29 00:02:16,4.0
2013-08-29 00:02:20,4.0
2013-08-29 00:02:26,4.0
2013-08-29 00:02:31,5.0
2013-08-29 00:02:36,5.0
2013-08-29 00:02:41,4.0
2013-08-29 00:02:46,5.0
2013-08-29 00:02:51,5.0
2013-08-29 00:02:56,4.0
2013-08-29 00:03:01,4.0
2013-08-29 00:03:06,4.0
2013-08-29 00:03:11,5.0
2013-08-29 00:03:16,6.0
2013-08-29 00:03:21,4.0
2013-08-29 00:03:26,4.0
2013-08-29 00:03:31,3.0
2013-08-29 00:03:36,4.0
2013-08-29 00:03:41,4.0
2013-08-29 00:03:46,5.0
2013-08-29 00:03:51,7.0
2013-08-29 00:03:56,3.0
2013-08-29 00:04:01,5.0
2013-08-29 00:04:06,4.0
2013-08-29 00:04:11,5.0
2013-08-29 00:04:16,5.0
2013-08-29 00:04:20,6.0
2013-08-29 00:04:26,5.0
2013-08-29 00:04:31,4.0
2013-08-29 00:04:36,4.0
2013-08-29 00:04:41,4.0
2013-08-29 00:04:46,3.0
2013-08-29 00:04:51,4.0
2013-08-29 00:04:56,5.0
2013-08-29 00:05:00,5.0
2013-08-29 00:05:06,4.0
2013-08-29 00:05:11,5.0
2013-08-29 00:05:16,6.0
2013-08-29 00:05:21,5.0
2013-08-29 00:05:25,4.0
2013-08-29 00:05:30,5.0
2013-08-29 00:05:36,4.0
2013-08-29 00:05:41,4.0
2013-08-29 00:05:45,4.0
2013-08-29 00:05:51,4.0
2013-08-29 00:05:56,5.0
2013-08-29 00:06:01,4.0
2013-08-29 00:06:06,5.0
2013-08-29 00:06:11,6.0
2013-08-29 00:06:16,5.0
2013-08-29 00:06:21,5.0
2013-08-29 00:06:25,5.0
2013-08-29 00:06:31,4.0
2013-08-29 00:06:36,5.0
2013-08-29 00:06:40,4.0
2013-08-29 00:06:46,5.0
2013-08-29 00:06:50,4.0
2013-08-29 00:06:55,5.0
2013-08-29 00:07:00,5.0
2013-08-29 00:07:06,6.0
2013-08-29 00:07:11,5.0
2013-08-29 00:07:16,5.0
2013-08-29 00:07:21,4.0
2013-08-29 00:07:25,5.0
2013-08-29 00:07:31,4.0
2013-08-29 00:07:36,4.0
2013-08-29 00:07:41,3.0
2013-08-29 00:07:46,4.0
2013-08-29 00:07:51,4.0
2013-08-29 00:07:56,4.0
2013-08-29 00:08:00,3.0
2013-08-29 00:08:06,4.0
2013-08-29 00:08:11,4.0
2013-08-29 00:08:16,5.0
2013-08-29 00:08:20,5.0
2013-08-29 00:08:26,5.0
2013-08-29 00:08:31,6.0
2013-08-29 00:08:35,6.0
2013-08-29 00:08:41,6.0
2013-08-29 00:08:45,6.0
2013-08-29 00:08:51,5.0
2013-08-29 00:08:56,6.0
2013-08-29 00:09:00,5.0
