datetime,CO2
2013-08-28 00:00:04,514.0
2013-08-28 00:00:09,514.0
2013-08-28 00:00:14,501.0
2013-08-28 00:00:19,506.0
2013-08-28 00:00:24,501.0
2013-08-28 00:00:29,501.0
2013-08-28 00:00:34,512.0
2013-08-28 00:00:39,514.0
2013-08-28 00:00:44,522.0
2013-08-28 00:00:49,517.0
2013-08-28 00:00:54,517.0
2013-08-28 00:00:59,517.0
2013-08-28 00:01:04,517.0
2013-08-28 00:01:09,514.0
2013-08-28 00:01:14,514.0
2013-08-28 00:01:19,506.0
2013-08-28 00:01:24,514.0
2013-08-28 00:01:29,503.0
2013-08-28 00:01:34,503.0
2013-08-28 00:01:39,501.0
2013-08-28 00:01:44,501.0
2013-08-28 00:01:49,509.0
2013-08-28 00:01:54,509.0
2013-08-28 00:01:59,512.0
2013-08-28 00:02:04,506.0
2013-08-28 00:02:09,501.0
2013-08-28 00:02:14,495.0
2013-08-28 00:02:19,500.0
2013-08-28 00:02:24,498.0
2013-08-28 00:02:29,495.0
2013-08-28 00:02:34,506.0
2013-08-28 00:02:39,501.0
2013-08-28 00:02:44,504.0
2013-08-28 00:02:49,504.0
2013-08-28 00:02:54,515.0
2013-08-28 00:02:59,511.0
2013-08-28 00:03:04,517.0
2013-08-28 00:03:09,514.0
2013-08-28 00:03:14,509.0
2013-08-28 00:03:19,506.0
2013-08-28 00:03:24,508.0
2013-08-28 00:03:29,506.0
2013-08-28 00:03:34,501.0
2013-08-28 00:03:39,514.0
2013-08-28 00:03:44,517.0
2013-08-28 00:03:49,514.0
2013-08-28 00:03:54,510.0
2013-08-28 00:03:59,506.0
2013-08-28 00:04:04,501.0
2013-08-28 00:04:09,506.0
2013-08-28 00:04:14,501.0
2013-08-28 00:04:19,501.0
2013-08-28 00:04:24,504.0
2013-08-28 00:04:29,501.0
2013-08-28 00:04:34,503.0
2013-08-28 00:04:39,506.0
2013-08-28 00:04:44,501.0
2013-08-28 00:04:49,509.0
2013-08-28 00:04:54,511.0
2013-08-28 00:04:59,522.0
2013-08-28 00:05:04,514.0
2013-08-28 00:05:09,509.0
2013-08-28 00:05:14,510.0
2013-08-28 00:05:19,513.0
2013-08-28 00:05:24,514.0
2013-08-28 00:05:29,508.0
2013-08-28 00:05:34,506.0
2013-08-28 00:05:39,508.0
2013-08-28 00:05:44,501.0
2013-08-28 00:05:49,506.0
2013-08-28 00:05:54,501.0
2013-08-28 00:05:59,501.0
2013-08-28 00:06:04,514.0
2013-08-28 00:06:09,513.0
2013-08-28 00:06:14,512.0
2013-08-28 00:06:19,506.0
2013-08-28 00:06:24,491.0
2013-08-28 00:06:29,497.0
2013-08-28 00:06:34,490.0
2013-08-28 00:06:39,494.0
2013-08-28 00:06:44,494.0
2013-08-28 00:06:49,490.0
2013-08-28 00:06:54,493.0
2013-08-28 00:06:59,501.0
2013-08-28 00:07:04,504.0
2013-08-28 00:07:09,506.0
2013-08-28 00:07:14,514.0
2013-08-28 00:07:19,513.0
2013-08-28 00:07:24,514.0
2013-08-28 00:07:29,514.0
2013-08-28 00:07:34,501.0
2013-08-28 00:07:39,495.0
2013-08-28 00:07:44,501.0
2013-08-28 00:07:49,493.0
2013-08-28 00:07:54,490.0
2013-08-28 00:07:59,490.0
2013-08-28 00:08:04,494.0
2013-08-28 00:08:09,501.0
2013-08-28 00:08:14,506.0
2013-08-28 00:08:19,503.0
2013-08-28 00:08:24,501.0
2013-08-28 00:08:29,501.0
2013-08-28 00:08:34,501.0
2013-08-28 00:08:39,500.0
2013-08-28 00:08:44,487.0
2013-08-28 00:08:49,493.0
2013-08-28 00:08:54,501.0
2013-08-28 00:08:59,506.0
2013-08-28 00:09:04,501.0
2013-08-28 00:09:09,504.0
2013-08-28 00:09:14,514.0
2013-08-28 00:09:19,514.0
2013-08-28 00:09:24,522.0
2013-08-28 00:09:29,528.0
2013-08-28 00:09:34,523.0
2013-08-28 00:09:39,520.0
2013-08-28 00:09:44,513.0
2013-08-28 00:09:49,503.0
2013-08-28 00:09:54,506.0
2013-08-28 00:09:59,503.0
2013-08-28 00:10:04,509.0
2013-08-28 00:10:09,514.0
2013-08-28 00:10:14,506.0
2013-08-28 00:10:19,509.0
2013-08-28 00:10:24,520.0
2013-08-28 00:10:29,506.0
2013-08-28 00:10:34,506.0
2013-08-28 00:10:39,501.0
2013-08-28 00:10:44,507.0
2013-08-28 00:10:49,512.0
2013-08-28 00:10:54,509.0
2013-08-28 00:10:59,514.0
2013-08-28 00:11:04,514.0
2013-08-28 00:11:09,509.0
2013-08-28 00:11:14,512.0
2013-08-28 00:11:19,501.0
2013-08-28 00:11:24,506.0
2013-08-28 00:11:29,506.0
2013-08-28 00:11:34,506.0
2013-08-28 00:11:39,506.0
2013-08-28 00:11:44,514.0
2013-08-28 00:11:49,509.0
2013-08-28 00:11:54,513.0
2013-08-28 00:11:59,509.0
2013-08-28 00:12:04,506.0
2013-08-28 00:12:09,501.0
2013-08-28 00:12:14,504.0
2013-08-28 00:12:19,504.0
2013-08-28 00:12:24,501.0
2013-08-28 00:12:29,498.0
2013-08-28 00:12:34,495.0
2013-08-28 00:12:39,501.0
2013-08-28 00:12:44,506.0
2013-08-28 00:12:49,509.0
2013-08-28 00:12:54,513.0
2013-08-28 00:12:59,501.0
2013-08-28 00:13:04,509.0
2013-08-28 00:13:09,501.0
2013-08-28 00:13:14,506.0
2013-08-28 00:13:19,501.0
2013-08-28 00:13:24,495.0
2013-08-28 00:13:29,494.0
2013-08-28 00:13:34,501.0
2013-08-28 00:13:39,504.0
2013-08-28 00:13:44,505.0
2013-08-28 00:13:49,500.0
2013-08-28 00:13:54,500.0
2013-08-28 00:13:59,504.0
2013-08-28 00:14:04,504.0
2013-08-28 00:14:09,506.0
2013-08-28 00:14:14,506.0
2013-08-28 00:14:19,506.0
2013-08-28 00:14:24,498.0
2013-08-28 00:14:29,501.0
2013-08-28 00:14:34,506.0
2013-08-28 00:14:39,504.0
2013-08-28 00:14:44,506.0
2013-08-28 00:14:49,506.0
2013-08-28 00:14:54,506.0
2013-08-28 00:14:59,501.0
2013-08-28 00:15:04,498.0
2013-08-28 00:15:09,501.0
2013-08-28 00:15:14,501.0
2013-08-28 00:15:19,501.0
2013-08-28 00:15:24,501.0
2013-08-28 00:15:29,506.0
2013-08-28 00:15:34,506.0
2013-08-28 00:15:39,513.0
2013-08-28 00:15:44,514.0
2013-08-28 00:15:49,514.0
2013-08-28 00:15:54,503.0
2013-08-28 00:15:59,501.0
2013-08-28 00:16:04,506.0
2013-08-28 00:16:09,506.0
2013-08-28 00:16:14,501.0
2013-08-28 00:16:19,503.0
2013-08-28 00:16:24,512.0
2013-08-28 00:16:29,506.0
2013-08-28 00:16:34,506.0
2013-08-28 00:16:39,495.0
2013-08-28 00:16:44,497.0
2013-08-28 00:16:49,485.0
2013-08-28 00:16:54,490.0
2013-08-28 00:16:59,490.0
2013-08-28 00:17:04,487.0
2013-08-28 00:17:09,501.0
2013-08-28 00:17:14,503.0
2013-08-28 00:17:19,514.0
2013-08-28 00:17:24,509.0
2013-08-28 00:17:29,514.0
2013-08-28 00:17:34,509.0
2013-08-28 00:17:39,512.0
2013-08-28 00:17:44,514.0
2013-08-28 00:17:49,506.0
2013-08-28 00:17:54,501.0
2013-08-28 00:17:59,501.0
2013-08-28 00:18:04,506.0
2013-08-28 00:18:09,501.0
2013-08-28 00:18:14,506.0
2013-08-28 00:18:19,501.0
2013-08-28 00:18:24,501.0
2013-08-28 00:18:29,506.0
2013-08-28 00:18:34,506.0
2013-08-28 00:18:39,501.0
2013-08-28 00:18:44,501.0
2013-08-28 00:18:49,501.0
2013-08-28 00:18:54,495.0
2013-08-28 00:18:59,501.0
2013-08-28 00:19:04,509.0
2013-08-28 00:19:09,509.0
2013-08-28 00:19:14,511.0
2013-08-28 00:19:19,520.0
2013-08-28 00:19:24,511.0
2013-08-28 00:19:29,513.0
2013-08-28 00:19:34,506.0
2013-08-28 00:19:39,497.0
2013-08-28 00:19:44,490.0
2013-08-28 00:19:49,482.0
2013-08-28 00:19:54,479.0
