datetime,Light
2013-08-25 00:00:04,212.0
2013-08-25 00:00:09,211.0
2013-08-25 00:00:14,210.0
2013-08-25 00:00:19,209.0
2013-08-25 00:00:24,210.0
2013-08-25 00:00:29,208.0
2013-08-25 00:00:34,208.0
2013-08-25 00:00:39,203.0
2013-08-25 00:00:44,199.0
2013-08-25 00:00:49,195.0
2013-08-25 00:00:54,190.0
2013-08-25 00:00:59,186.0
2013-08-25 00:01:04,183.0
2013-08-25 00:01:09,179.0
2013-08-25 00:01:14,176.0
2013-08-25 00:01:19,173.0
2013-08-25 00:01:24,174.0
2013-08-25 00:01:29,175.0
2013-08-25 00:01:34,175.0
2013-08-25 00:01:39,173.0
2013-08-25 00:01:44,173.0
2013-08-25 00:01:49,172.0
2013-08-25 00:01:54,173.0
2013-08-25 00:01:59,175.0
2013-08-25 00:02:04,176.0
2013-08-25 00:02:09,179.0
2013-08-25 00:02:14,181.0
2013-08-25 00:02:19,183.0
2013-08-25 00:02:24,186.0
2013-08-25 00:02:29,182.0
2013-08-25 00:02:34,188.0
2013-08-25 00:02:39,188.0
2013-08-25 00:02:44,190.0
2013-08-25 00:02:49,190.0
2013-08-25 00:02:54,191.0
2013-08-25 00:02:59,191.0
2013-08-25 00:03:04,192.0
2013-08-25 00:03:09,194.0
2013-08-25 00:03:14,198.0
2013-08-25 00:03:19,198.0
2013-08-25 00:03:24,198.0
2013-08-25 00:03:29,199.0
2013-08-25 00:03:34,198.0
2013-08-25 00:03:39,198.0
2013-08-25 00:03:44,200.0
2013-08-25 00:03:49,198.0
2013-08-25 00:03:54,199.0
2013-08-25 00:03:59,197.0
2013-08-25 00:04:04,198.0
2013-08-25 00:04:09,200.0
2013-08-25 00:04:14,202.0
2013-08-25 00:04:19,204.0
2013-08-25 00:04:24,206.0
2013-08-25 00:04:29,210.0
2013-08-25 00:04:34,211.0
2013-08-25 00:04:39,208.0
2013-08-25 00:04:44,213.0
2013-08-25 00:04:49,214.0
2013-08-25 00:04:54,216.0
2013-08-25 00:04:59,217.0
2013-08-25 00:05:04,218.0
2013-08-25 00:05:09,219.0
2013-08-25 00:05:14,219.0
