datetime,CO2
2013-08-25 00:00:01,421.0
2013-08-25 00:00:06,418.0
2013-08-25 00:00:11,415.0
2013-08-25 00:00:16,418.0
2013-08-25 00:00:21,418.0
2013-08-25 00:00:26,413.0
2013-08-25 00:00:31,420.0
2013-08-25 00:00:36,413.0
2013-08-25 00:00:41,424.0
2013-08-25 00:00:46,421.0
2013-08-25 00:00:51,415.0
2013-08-25 00:00:56,419.0
2013-08-25 00:01:01,421.0
2013-08-25 00:01:06,421.0
2013-08-25 00:01:11,415.0
2013-08-25 00:01:16,424.0
2013-08-25 00:01:21,421.0
2013-08-25 00:01:26,426.0
2013-08-25 00:01:31,423.0
2013-08-25 00:01:36,426.0
2013-08-25 00:01:41,426.0
2013-08-25 00:01:46,418.0
2013-08-25 00:01:51,413.0
2013-08-25 00:01:56,398.0
2013-08-25 00:02:01,410.0
2013-08-25 00:02:06,418.0
2013-08-25 00:02:11,410.0
2013-08-25 00:02:16,421.0
2013-08-25 00:02:21,422.0
2013-08-25 00:02:26,421.0
2013-08-25 00:02:31,421.0
2013-08-25 00:02:36,418.0
2013-08-25 00:02:41,418.0
2013-08-25 00:02:46,410.0
2013-08-25 00:02:51,410.0
2013-08-25 00:02:56,406.0
2013-08-25 00:03:01,408.0
2013-08-25 00:03:06,408.0
2013-08-25 00:03:11,410.0
2013-08-25 00:03:16,416.0
2013-08-25 00:03:21,422.0
2013-08-25 00:03:26,426.0
2013-08-25 00:03:31,423.0
2013-08-25 00:03:36,426.0
2013-08-25 00:03:41,421.0
2013-08-25 00:03:46,421.0
2013-08-25 00:03:51,418.0
2013-08-25 00:03:56,408.0
2013-08-25 00:04:01,408.0
2013-08-25 00:04:06,405.0
2013-08-25 00:04:11,410.0
2013-08-25 00:04:16,415.0
2013-08-25 00:04:21,413.0
2013-08-25 00:04:26,423.0
2013-08-25 00:04:31,422.0
2013-08-25 00:04:36,423.0
2013-08-25 00:04:41,421.0
2013-08-25 00:04:46,421.0
2013-08-25 00:04:51,421.0
2013-08-25 00:04:56,426.0
2013-08-25 00:05:01,430.0
2013-08-25 00:05:06,431.0
2013-08-25 00:05:11,431.0
2013-08-25 00:05:16,431.0
2013-08-25 00:05:21,432.0
2013-08-25 00:05:26,426.0
2013-08-25 00:05:31,424.0
2013-08-25 00:05:36,424.0
2013-08-25 00:05:41,421.0
2013-08-25 00:05:46,426.0
2013-08-25 00:05:51,426.0
2013-08-25 00:05:56,426.0
2013-08-25 00:06:01,423.0
2013-08-25 00:06:06,419.0
2013-08-25 00:06:11,426.0
2013-08-25 00:06:16,413.0
2013-08-25 00:06:21,418.0
2013-08-25 00:06:26,417.0
2013-08-25 00:06:31,420.0
2013-08-25 00:06:36,423.0
2013-08-25 00:06:41,427.0
2013-08-25 00:06:46,421.0
2013-08-25 00:06:51,423.0
2013-08-25 00:06:56,426.0
2013-08-25 00:07:01,415.0
2013-08-25 00:07:06,418.0
2013-08-25 00:07:11,420.0
2013-08-25 00:07:16,415.0
2013-08-25 00:07:21,415.0
2013-08-25 00:07:26,426.0
2013-08-25 00:07:31,426.0
2013-08-25 00:07:36,428.0
2013-08-25 00:07:41,421.0
2013-08-25 00:07:46,421.0
2013-08-25 00:07:51,415.0
2013-08-25 00:07:56,418.0
2013-08-25 00:08:01,422.0
2013-08-25 00:08:06,423.0
2013-08-25 00:08:11,426.0
2013-08-25 00:08:16,429.0
2013-08-25 00:08:21,421.0
2013-08-25 00:08:26,418.0
2013-08-25 00:08:31,410.0
2013-08-25 00:08:36,417.0
2013-08-25 00:08:41,418.0
2013-08-25 00:08:46,418.0
2013-08-25 00:08:51,420.0
2013-08-25 00:08:56,421.0
2013-08-25 00:09:01,418.0
2013-08-25 00:09:06,421.0
2013-08-25 00:09:11,418.0
2013-08-25 00:09:16,418.0
2013-08-25 00:09:21,424.0
2013-08-25 00:09:26,421.0
2013-08-25 00:09:31,420.0
2013-08-25 00:09:36,418.0
2013-08-25 00:09:41,418.0
2013-08-25 00:09:46,410.0
2013-08-25 00:09:51,410.0
2013-08-25 00:09:56,420.0
2013-08-25 00:10:01,421.0
2013-08-25 00:10:06,424.0
2013-08-25 00:10:11,426.0
2013-08-25 00:10:16,418.0
2013-08-25 00:10:21,413.0
2013-08-25 00:10:26,412.0
2013-08-25 00:10:31,407.0
2013-08-25 00:10:36,413.0
2013-08-25 00:10:41,415.0
2013-08-25 00:10:46,415.0
2013-08-25 00:10:51,418.0
2013-08-25 00:10:56,412.0
2013-08-25 00:11:01,408.0
2013-08-25 00:11:06,407.0
2013-08-25 00:11:11,410.0
2013-08-25 00:11:16,410.0
2013-08-25 00:11:21,413.0
2013-08-25 00:11:26,417.0
2013-08-25 00:11:31,422.0
2013-08-25 00:11:36,424.0
2013-08-25 00:11:41,421.0
2013-08-25 00:11:46,426.0
2013-08-25 00:11:51,418.0
2013-08-25 00:11:56,417.0
2013-08-25 00:12:01,410.0
2013-08-25 00:12:06,418.0
2013-08-25 00:12:11,426.0
2013-08-25 00:12:16,421.0
2013-08-25 00:12:21,421.0
2013-08-25 00:12:26,424.0
2013-08-25 00:12:31,421.0
2013-08-25 00:12:36,423.0
2013-08-25 00:12:41,429.0
2013-08-25 00:12:46,432.0
2013-08-25 00:12:51,427.0
2013-08-25 00:12:56,423.0
2013-08-25 00:13:01,421.0
2013-08-25 00:13:06,423.0
2013-08-25 00:13:11,422.0
2013-08-25 00:13:16,424.0
2013-08-25 00:13:21,421.0
2013-08-25 00:13:26,423.0
2013-08-25 00:13:31,426.0
2013-08-25 00:13:36,428.0
2013-08-25 00:13:41,426.0
2013-08-25 00:13:46,421.0
2013-08-25 00:13:51,421.0
2013-08-25 00:13:56,417.0
2013-08-25 00:14:01,418.0
2013-08-25 00:14:06,413.0
2013-08-25 00:14:11,418.0
2013-08-25 00:14:16,421.0
2013-08-25 00:14:21,415.0
2013-08-25 00:14:26,415.0
2013-08-25 00:14:31,410.0
2013-08-25 00:14:36,418.0
2013-08-25 00:14:41,415.0
2013-08-25 00:14:46,418.0
2013-08-25 00:14:51,415.0
2013-08-25 00:14:56,415.0
2013-08-25 00:15:01,421.0
2013-08-25 00:15:06,418.0
2013-08-25 00:15:11,405.0
2013-08-25 00:15:16,405.0
2013-08-25 00:15:21,401.0
2013-08-25 00:15:26,401.0
2013-08-25 00:15:31,402.0
2013-08-25 00:15:36,417.0
2013-08-25 00:15:41,421.0
2013-08-25 00:15:46,421.0
2013-08-25 00:15:51,421.0
2013-08-25 00:15:56,426.0
2013-08-25 00:16:01,417.0
2013-08-25 00:16:06,418.0
2013-08-25 00:16:11,418.0
2013-08-25 00:16:16,407.0
2013-08-25 00:16:21,416.0
2013-08-25 00:16:26,418.0
2013-08-25 00:16:31,415.0
2013-08-25 00:16:36,422.0
2013-08-25 00:16:41,415.0
2013-08-25 00:16:46,418.0
2013-08-25 00:16:51,415.0
2013-08-25 00:16:56,413.0
2013-08-25 00:17:01,415.0
2013-08-25 00:17:06,413.0
2013-08-25 00:17:11,420.0
2013-08-25 00:17:16,415.0
2013-08-25 00:17:21,421.0
2013-08-25 00:17:26,426.0
2013-08-25 00:17:31,421.0
2013-08-25 00:17:36,421.0
2013-08-25 00:17:41,415.0
2013-08-25 00:17:46,413.0
2013-08-25 00:17:51,416.0
2013-08-25 00:17:56,413.0
2013-08-25 00:18:01,418.0
2013-08-25 00:18:06,413.0
2013-08-25 00:18:11,418.0
2013-08-25 00:18:16,413.0
2013-08-25 00:18:21,413.0
2013-08-25 00:18:26,410.0
2013-08-25 00:18:31,416.0
2013-08-25 00:18:36,418.0
2013-08-25 00:18:41,417.0
2013-08-25 00:18:46,426.0
2013-08-25 00:18:51,421.0
2013-08-25 00:18:56,421.0
2013-08-25 00:19:01,418.0
2013-08-25 00:19:06,421.0
2013-08-25 00:19:11,415.0
2013-08-25 00:19:16,415.0
2013-08-25 00:19:21,417.0
2013-08-25 00:19:26,421.0
2013-08-25 00:19:31,421.0
2013-08-25 00:19:36,421.0
2013-08-25 00:19:41,424.0
2013-08-25 00:19:46,421.0
2013-08-25 00:19:51,421.0
2013-08-25 00:19:56,418.0
2013-08-25 00:20:01,418.0
2013-08-25 00:20:06,414.0
2013-08-25 00:20:11,416.0
2013-08-25 00:20:16,413.0
2013-08-25 00:20:21,410.0
2013-08-25 00:20:26,413.0
2013-08-25 00:20:31,410.0
2013-08-25 00:20:36,407.0
2013-08-25 00:20:41,410.0
2013-08-25 00:20:46,405.0
2013-08-25 00:20:51,413.0
2013-08-25 00:20:56,407.0
2013-08-25 00:21:01,418.0
2013-08-25 00:21:06,405.0
2013-08-25 00:21:11,410.0
2013-08-25 00:21:16,413.0
2013-08-25 00:21:21,405.0
2013-08-25 00:21:26,410.0
2013-08-25 00:21:31,410.0
2013-08-25 00:21:36,410.0
2013-08-25 00:21:41,413.0
2013-08-25 00:21:46,413.0
2013-08-25 00:21:51,419.0
2013-08-25 00:21:56,418.0
2013-08-25 00:22:01,426.0
2013-08-25 00:22:06,421.0
2013-08-25 00:22:11,415.0
2013-08-25 00:22:16,418.0
2013-08-25 00:22:21,418.0
2013-08-25 00:22:26,418.0
2013-08-25 00:22:31,416.0
2013-08-25 00:22:36,413.0
2013-08-25 00:22:41,418.0
2013-08-25 00:22:46,417.0
2013-08-25 00:22:51,413.0
2013-08-25 00:22:56,413.0
2013-08-25 00:23:01,413.0
2013-08-25 00:23:06,416.0
2013-08-25 00:23:11,414.0
2013-08-25 00:23:16,415.0
2013-08-25 00:23:21,424.0
2013-08-25 00:23:26,415.0
2013-08-25 00:23:31,418.0
2013-08-25 00:23:36,415.0
2013-08-25 00:23:41,413.0
2013-08-25 00:23:46,413.0
2013-08-25 00:23:51,418.0
2013-08-25 00:23:56,418.0
2013-08-25 00:24:01,415.0
2013-08-25 00:24:06,413.0
2013-08-25 00:24:11,415.0
2013-08-25 00:24:16,419.0
2013-08-25 00:24:21,424.0
2013-08-25 00:24:26,421.0
2013-08-25 00:24:31,420.0
2013-08-25 00:24:36,421.0
2013-08-25 00:24:41,418.0
2013-08-25 00:24:46,417.0
2013-08-25 00:24:51,418.0
2013-08-25 00:24:56,416.0
2013-08-25 00:25:01,410.0
2013-08-25 00:25:06,411.0
2013-08-25 00:25:11,410.0
2013-08-25 00:25:16,410.0
2013-08-25 00:25:21,416.0
2013-08-25 00:25:26,426.0
2013-08-25 00:25:31,418.0
2013-08-25 00:25:36,415.0
2013-08-25 00:25:41,426.0
2013-08-25 00:25:46,418.0
2013-08-25 00:25:51,415.0
2013-08-25 00:25:56,413.0
2013-08-25 00:26:01,413.0
2013-08-25 00:26:06,421.0
2013-08-25 00:26:11,421.0
2013-08-25 00:26:16,417.0
2013-08-25 00:26:21,416.0
2013-08-25 00:26:26,410.0
2013-08-25 00:26:31,413.0
2013-08-25 00:26:36,410.0
2013-08-25 00:26:41,418.0
2013-08-25 00:26:46,413.0
2013-08-25 00:26:51,413.0
2013-08-25 00:26:56,410.0
2013-08-25 00:27:01,413.0
2013-08-25 00:27:06,413.0
2013-08-25 00:27:11,416.0
2013-08-25 00:27:16,418.0
2013-08-25 00:27:21,421.0
2013-08-25 00:27:26,421.0
2013-08-25 00:27:31,421.0
2013-08-25 00:27:36,416.0
2013-08-25 00:27:41,418.0
2013-08-25 00:27:46,414.0
2013-08-25 00:27:51,413.0
2013-08-25 00:27:56,412.0
2013-08-25 00:28:01,411.0
2013-08-25 00:28:06,405.0
2013-08-25 00:28:11,413.0
2013-08-25 00:28:16,415.0
2013-08-25 00:28:21,413.0
2013-08-25 00:28:26,418.0
2013-08-25 00:28:31,418.0
2013-08-25 00:28:36,413.0
2013-08-25 00:28:41,421.0
2013-08-25 00:28:46,418.0
2013-08-25 00:28:51,415.0
2013-08-25 00:28:56,415.0
2013-08-25 00:29:01,413.0
2013-08-25 00:29:06,413.0
2013-08-25 00:29:11,416.0
2013-08-25 00:29:16,416.0
2013-08-25 00:29:21,418.0
2013-08-25 00:29:26,418.0
2013-08-25 00:29:31,411.0
2013-08-25 00:29:36,416.0
2013-08-25 00:29:41,407.0
2013-08-25 00:29:46,402.0
2013-08-25 00:29:51,410.0
2013-08-25 00:29:56,410.0
2013-08-25 00:30:01,416.0
2013-08-25 00:30:06,410.0
2013-08-25 00:30:11,417.0
2013-08-25 00:30:16,421.0
2013-08-25 00:30:21,421.0
2013-08-25 00:30:26,413.0
2013-08-25 00:30:31,407.0
2013-08-25 00:30:36,418.0
2013-08-25 00:30:41,413.0
2013-08-25 00:30:46,413.0
